User_name,Datetime,Content,Links,Tweet_ID
Jennerator211,2020-08-13T23:59:59.000Z,"Agree. Those at high risk or those who don't feel safe should request absentee ballot and the rest can mask up, social distance and vote in person.",,1294061169469083648
iamHBY,2020-08-13T23:59:59.000Z,"It was like seeing my sister’s ex-roommate go from being an anti-vaxxer, to apparently telling a women who lost two family members to COVID to “Get a life” when the woman asked whether a meme the ex-roommate posted I think about “mask propaganda” was factual or not.",,1294061167476793344
bbyxjoons,2020-08-13T23:59:59.000Z,i think quarantine is finally getting to me,,1294061165702602753
MarkPollock6,2020-08-13T23:59:58.000Z,“Republicans made a last-minute COVID bill they knew would never pass so Trump could step in & act like the hero. It was go-nowhere election-year theater. It had: $29 billion for arms: $2 billion for aircrafts; $1.5 billion for ships; $49 million for sonar buoys; $1.5 building.”,,1294061164385587200
s33ktruth1,2020-08-13T23:59:58.000Z,"Ok, thereidout stated that President Trump doesn't have the leadership ability to lead in the 'pandemic.' Basing this on #HidenBiden & #HeelsUpHarris recommending Americans wear masks, outside even, for the next 3 months!   And that President Trump has lied about many things...",https://x.com/hashtag/HidenBiden?src=hashtag_click https://x.com/hashtag/HeelsUpHarris?src=hashtag_click,1294061164360396800
Pris_Reger,2020-08-13T23:59:58.000Z,"2.  tests for the virus was his biggest blunder & still is! People MUST be tested early to be treated properly! You can't quarantine unless a known positive! How can you know if NO TEST performed? Trmp's stupid assumps + withholding tests bc of how it looked, has killed many Ams!",,1294061163970428934
unesco_abuja,2020-08-13T23:59:58.000Z,"UNESCO wants to hear from the people of Benin, Côte d'Ivoire, Ghana, Guinea, Liberia, Nigeria, Sierra Leone, and Togo! How is the COVID-19 crisis impacting your life? You’re invited to participate in our survey:  surveymonkey.com/r/COVID19Impac …",https://t.co/NRy6MekCai,1294061163131674626
cyberduke23,2020-08-13T23:59:58.000Z,Statement of the World Health Organization on allegations of conflict of interest and 'fake' pandemic [2010]  bit.ly/3fVSiC2 #WHO #Covid19,https://t.co/sSFItk1wdA https://x.com/hashtag/WHO?src=hashtag_click https://x.com/hashtag/Covid19?src=hashtag_click,1294061162917765124
RimweLLC,2020-08-13T23:59:57.000Z,"""CDC issues warning for the fall if COVID-19 measures aren't followed""   x.com/i/events/12939 … #coronavirus #health #medical #COVID19 #BePrepared #BeInformed #ActualFacts #WearADamnMask #StayHomeSaveLives #StayTheFHome #WashYourHands",https://x.com/i/events/1293951751465271301 https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/health?src=hashtag_click https://x.com/hashtag/medical?src=hashtag_click https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/BePrepared?src=hashtag_click https://x.com/hashtag/BeInformed?src=hashtag_click https://x.com/hashtag/ActualFacts?src=hashtag_click https://x.com/hashtag/WearADamnMask?src=hashtag_click https://x.com/hashtag/StayHomeSaveLives?src=hashtag_click https://x.com/hashtag/StayTheFHome?src=hashtag_click https://x.com/hashtag/WashYourHands?src=hashtag_click,1294061160069771264
8LACKDI4MONDZ,2020-08-13T23:59:57.000Z,fun fact no one asked for: when my dad passed away i listened to africa by toto when i went to look at the sunset from hunt’s tomb every weekend until my (last) vacation happened and then the pandemic got worse.,,1294061158794584064
