User_name,Datetime,Content,Links,Tweet_ID
lasagnaheaven,2020-05-25T23:59:59.000Z,blegh boys doin this when quarantine over,,1265070139332059137
codeine_chris4,2020-05-25T23:59:59.000Z,"Thanks for the $10,000.00 donation. My family needed it during this pandemic",,1265070139109752838
techobloc,2020-05-25T23:59:59.000Z,Did you know that online searches for landscape products and suppliers are at an all-time high? Discover 3 ways to kick-start your landscape business after COVID-19!,,1265070138799403009
Tweeet_God,2020-05-25T23:59:59.000Z,"Those are literally his words. This is their new hoax, what is this? The coronavirus? Had he not sent 18 tons of PPEs to china maybe there would not be 100k dead. You're damn right he can do no right, he's incapable of it. Look at him now, golfing. Not a fucken care in the world.",,1265070138555985926
jahstuff,2020-05-25T23:59:59.000Z,"Dumbass: CDC recommends wearing cloth face coverings in public settings where other social distancing measures are difficult to maintain (e.g., Ford plants, Mask manufacturers) especially in areas of significant community-based transmission.  #TrumpVirusCatastrophe   #DumpTrump",https://x.com/hashtag/TrumpVirusCatastrophe?src=hashtag_click https://x.com/hashtag/DumpTrump?src=hashtag_click,1265070138325270528
SmartSteps4me,2020-05-25T23:59:59.000Z,"Smart Steps Mobile is a free download, but now you can get premium features until May 1. Free account:  cmun.it/zhtu8c19 #distancelearning #coupon #coronavirus #edtech #speechlanguage #vocational #roleplay #lifeskills via  commun.it/?tc=n&aid=than …",https://t.co/LZHyowii7V https://x.com/hashtag/distancelearning?src=hashtag_click https://x.com/hashtag/coupon?src=hashtag_click https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/edtech?src=hashtag_click https://x.com/hashtag/speechlanguage?src=hashtag_click https://x.com/hashtag/vocational?src=hashtag_click https://x.com/hashtag/roleplay?src=hashtag_click https://x.com/hashtag/lifeskills?src=hashtag_click https://t.co/d2rrTonXTr,1265070138241495043
cypherlearning,2020-05-25T23:59:59.000Z,How can #educators tap Into research to increase #engagement during #remotelearning? via  @EdSurge  hubs.ly/H0qr8tv0,https://x.com/hashtag/educators?src=hashtag_click https://x.com/hashtag/engagement?src=hashtag_click https://x.com/hashtag/remotelearning?src=hashtag_click https://x.com/EdSurge https://t.co/1pmaZAhTJJ,1265070137536851968
AlfredBejjani,2020-05-25T23:59:59.000Z,"They are not even social distancing when they are yelling at her WTF, how come they are not respecting 6 feet apart!",,1265070136286822402
pattykerwick,2020-05-25T23:59:58.000Z,"how y’all look posting about how important social distancing is but posting all over social media all the different people you’re with each day. if you’re not gonna act like it’s important, don’t speak about it like it is! make up your minds",,1265070135200690184
ciao__amanda,2020-05-25T23:59:58.000Z,Once quarantine ends it’s going to take me twenty minutes of social interaction until I feel burnt out. This is making me a lightweight.,,1265070134525169664
