User_name,Datetime,Content,Links,Tweet_ID
JPatrickAssocs,2020-09-03T23:59:59.000Z,"“Dialpad’s acquisition of High five makes perfect sense as businesses will have people working remotely for years to come"".  Learn how this collaboration will enhance video conferencing and remote work situations. bit.ly/31StOFZ",https://t.co/vMMWCgD6L8,1301671314118377472
SorinsSomnium,2020-09-03T23:59:59.000Z,The tests are not accurate. That’s why CDC has to adjust their death toll from COVID ONLY to 6%.    cdc.gov/nchs/nvss/vsrr …,https://t.co/YDspEJ3ENb,1301671313396781056
Jeri71712633,2020-09-03T23:59:59.000Z,Yes Trump NO CROWDS for BIDEN. That's because Joe Biden CARE about the SAFETY of the American people YOU DON'T. You care only for yourself. Your non Social DISTANCING No Mask events will infect and  kill people.  And Dems are ENTHUSIASTIC about Joe Biden he is ahead in the polls.,,1301671312797171712
avhslic,2020-09-03T23:59:59.000Z,"Half of New Yorkers think worst of the coronavirus pandemic is still to come, Siena poll says  bizjournals.com/newyork/news/2 … via  @NYBizJournal",https://t.co/B2T0wXXqbo https://x.com/NYBizJournal,1301671312780333058
CadenPearson,2020-09-03T23:59:58.000Z,I'm wondering how many have died from the lockdown in Victoria vs. from COVID-19 (with no contributing comorbidities).,,1301671309651226624
IslandPark2023,2020-09-03T23:59:58.000Z,2 on my gear stick. A Biden mask and a BYU mask.,,1301671307482820609
Phillygrrl,2020-09-03T23:59:58.000Z,"I had plans to do that myself. To forget about the 37 detainees in Yuba County one of whom I represent, still waiting for freedom after years in  @YubaCounty  ICE Detention.  kqed.org/news/11835611/ …  cc  @YubaStrikers",https://x.com/YubaCounty https://t.co/LW6AZGe96K https://x.com/YubaStrikers,1301671306526515205
HippieSanctuary,2020-09-03T23:59:57.000Z,You ran from handling the coronavirus just like you run from NY prosecution.,,1301671306392342528
AshCherl,2020-09-03T23:59:57.000Z,"On the news hundreds of families are being evicted, now homeless. If TRUMP had done his job instead of IGNORING the COVID virus when advised in Dec 2019 we would all be back to normal lives by now.",,1301671304731357184
Desert_Musings,2020-09-03T23:59:57.000Z,I haven’t had it cut or colored since November!! I usually do it every 4-5 months but then covid happened. It’s now below my waist. I don’t think it’s ever been this long before. So heavy!,,1301671303250808832
AARP,2020-09-03T23:59:57.000Z,"If you find yourself doing more online shopping during the #coronavirus pandemic, you're not alone. Here's what homework you need to do before you buy, and how to score a refund.   spr.ly/6019GqwoF",https://x.com/hashtag/coronavirus?src=hashtag_click https://t.co/ZOWZq4tgYZ,1301671303083110402
glitchedromance,2020-09-03T23:59:57.000Z,"can't believe ppl are out here making funny tweets about rob pattinson being diagnosed with covid,, disgusting",,1301671302655365120
big_ross55,2020-09-03T23:59:57.000Z,Great bloke for standing up for himself.  The 'constable' should get rid of his own mask and breathe the fresh air of freedom.,,1301671302391123968
Regan_Felice,2020-09-03T23:59:56.000Z,"""When time and time again BIPOC receive the brunt of social and environmental injustices at higher rates, we can’t pretend that the same systems of oppression aren’t at play,"" writes @Leahtommi in a great piece in  @ELLEmagazine elle.com/culture/career …",https://x.com/ELLEmagazine https://t.co/o6CLZdqCzn,1301671299975176194
itsmehelen_,2020-09-03T23:59:56.000Z,Bro Buff state will expel you if they find out you got Covid from being in the mix like wtf,,1301671299308290048
mairzy3039,2020-09-03T23:59:56.000Z,ABC are critical of Andrews because people in quarantine don’t do the right thing. Rowland thinks it a good thing to break out. Idiot.,,1301671299253592064
LttleGel,2020-09-03T23:59:56.000Z,"I get that we’re all frustrated with this game, but if you really believe Chapman is a bad pitcher, you’re wrong.   Dude had Covid and has barely pitched this season. He’ll be fine come playoff time.",,1301671299132121090
backyardsage,2020-09-03T23:59:56.000Z,"Speaker Pelosi was the victim of an obvious set-up by the hard-core Republican who owns that hair salon.  A Republican who, as it turns out, has been strong-arming her tenants to operate the business for months in violation of pandemic closure regulations.",,1301671298637000711
Cruz_Cruzx0,2020-09-03T23:59:55.000Z,Sometimes i really can’t believe the new normal is wearing a mask to go out anywhere,,1301671297223663616
Haii_emilyyyy,2020-09-03T23:59:55.000Z,I need this mask lol,,1301671296753897473
