User_name,Datetime,Content,Links,Tweet_ID
AbundantGuide,2020-03-02T23:59:59.000Z,"Washington state announces 4 more #coronavirus deaths, bringing virus death toll in U.S. to 6, officials say  washingtonpost.com/world/2020/03/ …",https://x.com/hashtag/coronavirus?src=hashtag_click https://t.co/KBmuWQOUYA,1234629558315495425
LabManager,2020-03-02T23:59:59.000Z,"The drug remdesivir is able to block replication of coronaviruses by incorporating into RNA strands, preventing polymerases from adding more RNA subunits to the strand and stopping the replication of the viral genome.  @ASBMB  bit.ly/2I3zfXM",https://x.com/ASBMB https://t.co/MgQyQvqz8n,1234629558239944705
skift,2020-03-02T23:59:59.000Z,"Willie Walsh has accumulated decades of experience across the aviation industry, and he’s big enough to admit he’s made mistakes in the past. The situation looks bleak at the moment, but what happens when the market recovers?  skft.it/2Ifz8bX",https://t.co/xAtEzZ4WMh,1234629557350731783
RiverBenderNews,2020-03-02T23:59:59.000Z,"U.S. health officials updated the number of COVID-19 cases to 91 in 10 states after Oregon and Illinois announced new diagnoses. Seattle officials announced four more deaths, bringing the total in the U.S. to six.  rvrbndr.co/XD2CFH",https://t.co/jx6OQ3Ojw6,1234629556994215936
PsychRabble,2020-03-02T23:59:59.000Z,"So, if the world is going to Hell in a Handbasket?  Let's have some fun before we all die from CoronaVirus!  ICYMI:",,1234629556985909248
mamawong30,2020-03-02T23:59:59.000Z,Worry about the coronavirus mr President these Democrat’s have it under control... you don’t get to choose who you run against DEMOCRAT VOTERS DO!!,,1234629556948144135
gaming4hopetv,2020-03-02T23:59:58.000Z,"So, #USA now it's doing the same they criticize from #China?   He told CNBC's Squawk Box on Monday that the bungled test distribution was a 'national scandal' and claimed New York had only been able to properly carry out 32 tests  #COVID19 #CoronaOutbreak trib.al/SFhYbM1",https://x.com/hashtag/USA?src=hashtag_click https://x.com/hashtag/China?src=hashtag_click https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/CoronaOutbreak?src=hashtag_click https://t.co/8LtrEoBAVc,1234629554737762304
BarristersHorse,2020-03-02T23:59:58.000Z,Dr John Campbell's youtube videos on Covid-19 & viruses in general are sensible & informative.  He mentions the resistance children seem to have.,,1234629554620289024
sage_wynn,2020-03-02T23:59:58.000Z,I might have missed it but in January 2020 according to Wikipedia he never mentions the coronavirus,,1234629554544599041
bananaaahead,2020-03-02T23:59:58.000Z,If my old boss gets coronavirus we’re all doomed. She coughs on everyone and I don’t think she showers.,,1234629552456028161
a51s1,2020-03-02T23:59:58.000Z,"All these famous/well recognized old people passing, coronavirus?",,1234629552011280384
brspromotions1,2020-03-02T23:59:57.000Z,So should I pay my rent for March or we doing this for coronavirus shit,,1234629549553524742
sergearuzeck,2020-03-02T23:59:57.000Z,all this Coronavirus reminds me exactly of the last man on earth it was confusing at first and then made sense as it went on in the end there were other survivors but had to leave because the power plants were blowing up,,1234629548408360960
Alice78665452,2020-03-02T23:59:57.000Z,"Here is an idea, instead of having another one of your racist hate rallies how about doing something about the coronavirus outbreak. Stop trying to cover it up. Let the drs & scientists do their job instead of silencing them.",,1234629547821277185
bizutesfaye,2020-03-02T23:59:57.000Z,"Customers wait for the new shipment of bottled water and toilet paper at Costco in Henderson on Monday, March 2, 2020. People are stocking up amid mounting concerns over the spread of coronavirus.  @reviewjournal",https://x.com/reviewjournal,1234629547611451392
RoyannaDavis,2020-03-02T23:59:57.000Z,No it isn’t! Stop lying. A vaccine is 12-18 months away AT LEAST. Please just shut up and let the PROFESSIONALS take care of this!,,1234629547548725248
DemiCaruso,2020-03-02T23:59:56.000Z,“ I can’t come. I have a cough & I don’t want anyone to think I have the coronavirus. “  Shit had me dying,,1234629546185568259
MargaretYost,2020-03-02T23:59:56.000Z,"Let's get a little perspective here, folks... Infections,  COVID-19: Approximately 90,279 cases worldwide; 100 cases in the U.S. as of Mar. 2, 2020. Flu: Estimated 1 billion cases worldwide; 9.3 million to 45 million cases in the U.S. per year.",,1234629545397047296
Arhtx,2020-03-02T23:59:56.000Z,If you just got released from quarantine why would you go straight to the mall !???,,1234629544797179904
MaryHukill,2020-03-02T23:59:56.000Z,Indy Splenda Maker Responds to Coronavirus Reports  insideindianabusiness.com/story/41837303 …,https://t.co/DPDDrQPxux,1234629544650452992
denise_martin20,2020-03-02T23:59:56.000Z,"Transmission from Galactic Federation of Light  I am Ashtar,  The true story behind the Corona Virus is still hidden from you. Creating sense of fear and preparing minds for implant injections through vaccination and drugs is one of the goals of such maneuver by those who conquer",,1234629544390406145
gunnr_brad,2020-03-02T23:59:56.000Z,CNBC: Here's what happened to the stock market on Monday. cnbc.com/2020/03/02/wha …  via  @GoogleNews,https://t.co/UItE4zjR10 https://x.com/GoogleNews,1234629543312400385
asdsns,2020-03-02T23:59:55.000Z,"Coronavirus is a deadly threat — but fear and panic are more dangerous, global health chief says  a.msn.com/01/en-us/BB10E …",https://t.co/Zp0TQ1zlgR,1234629541131440129
solar_bud,2020-03-02T23:59:55.000Z,I suspect that using public transport to save the planet is going to take a bit of a kicking from #coronavirus,https://x.com/hashtag/coronavirus?src=hashtag_click,1234629540573523968
TywinResists,2020-03-02T23:59:55.000Z,How much will this vaccine cost people?,,1234629540124729345
_diamondxlove,2020-03-02T23:59:54.000Z,So many coronavirus cases I bet they not telling us about.,,1234629538627407873
MagicVidalia,2020-03-02T23:59:54.000Z,"Again your spot on. Trump has no clue!!  We were just informed we have 6 deaths and 18 cases in King County, WA alone. Please keep holding his feet to the fire. cnn.com/asia/live-news …",https://t.co/nWdPujPzqN,1234629537637363712
iamtherome,2020-03-02T23:59:54.000Z,my day was so bad i had to go home and do a face mask on my entire body,,1234629537293619200
minakimes,2020-03-02T23:59:53.000Z,me and my fellow nail biters reading these articles about covid-19,,1234629531371069440
Rdbisgod,2020-03-02T23:59:52.000Z,I hope all these refugee cunts trying to get into Europe through Greece are all the Doctors and scientists that we were originally assured would be the calibre of people they’d welcome under the freedom of movement laws. The can help us with Coronavirus,,1234629530247102465
ViewfromArgus,2020-03-02T23:59:52.000Z,Coronavirus crisis underlines eight of Trump's failings as a leader.  #DearLeader #CoronaOutbreak cnn.com/2020/03/02/opi …  via  @GoogleNews,https://x.com/hashtag/DearLeader?src=hashtag_click https://x.com/hashtag/CoronaOutbreak?src=hashtag_click https://t.co/RbLvfmiV1y https://x.com/GoogleNews,1234629530226085888
Luvdemgiants,2020-03-02T23:59:52.000Z,Pharma/biotech companies working on COVID-19 vaccine:  -Gilead  -Maderna -J&J (Janssen Phama)  Some of these companies will begin clinical trials (in human) in April....I work at one of these companies.   All of these companies stock went up today.,,1234629529076822016
Jose92796673,2020-03-02T23:59:52.000Z,Oh so you are the PC police?  Why didn't you do your job and label this a global pandemic a long time ago?  Why do you even exist?,,1234629526929338371
CathyYoung63,2020-03-02T23:59:51.000Z,Whoops newsweek.com/coronavirus-mo …,https://t.co/5md6YRo9Kw,1234629524895170568
LElkan,2020-03-02T23:59:50.000Z,"Dow, S&P and Nasdaq score biggest point gains ever as stocks make coronavirus comeback | Fox Business  foxbusiness.com/markets/us-sto …",https://t.co/I3oYZfwVjJ,1234629521841807360
augieray,2020-03-02T23:59:50.000Z,Salesforce and Twitter have barred most employees from flying for business within the United States — moves that could herald a wider impact on domestic air travel. sfchronicle.com/business/artic …,https://t.co/e1yw3wI9CJ,1234629521053188100
jabnolimit,2020-03-02T23:59:50.000Z,Send him back to Iran for a several months  quarantine.,,1234629520248000512
