User_name,Datetime,Content,Links,Tweet_ID
isosceles_libra,2020-10-10T23:59:59.000Z,I hate most humans. Especially the non mask wearing ones.   Thank you for attending my Tedrick Talk.,,1315079665674051585
dlbrown0124,2020-10-10T23:59:59.000Z,"What he KNEW, and WE were told, are two different animals. He didn't even isolate/quarantine those that returned from China after the breakout. Why wouldn't the government  isolate/quarantine those returnees for 15 - 20 days just to be sure, look for symptoms or changes?",,1315079665552220160
ItsBouquet,2020-10-10T23:59:59.000Z,"""It says the price for Sweden’s laissez-faire approach has been too high. The country’s cumulative death rate since the beginning of the pandemic rivals that of the United States, with its shambolic response. "" sciencemag.org/news/2020/10/i …",https://t.co/wBKPglqPjo,1315079665149644800
WolvesG00D,2020-10-10T23:59:59.000Z,Has your king helped small business deal w covid in any way ??  I’ll wait for your very fine answer?,,1315079664772149248
skift,2020-10-10T23:59:59.000Z,"The hotels-as-office trend is exploding, but partnerships with a workplace provider like Industrious could give the trend longevity well beyond when hotel rates and occupancy go back to pre-pandemic levels.  skft.it/33z5cCS",https://t.co/es0LVLprDe,1315079663484637184
MSovak,2020-10-10T23:59:59.000Z,Millions will be ordered not to leave their local areas in new Covid clampdown  news.yahoo.com/millions-order … #COVID__19 #coronavirus #CoronaVirusUpdates,https://t.co/4W0ZbXLBsR https://x.com/hashtag/COVID__19?src=hashtag_click https://x.com/hashtag/COVID__19?src=hashtag_click https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/CoronaVirusUpdates?src=hashtag_click,1315079663354601472
ChristoforosP11,2020-10-10T23:59:59.000Z,A short perspective on a COVID-19 clinical study: 'diagnosis of COVID-19 by RT-PCR using exhale breath condensate samples' - ⁦ @IOPscience ⁩   iopscience.iop.org/article/10.108 …,https://x.com/IOPscience https://t.co/NW0AEBJCng,1315079662834454530
thepoetictimes,2020-10-10T23:59:59.000Z,"Democrats and Republicans dismiss Trump's coronavirus stimulus offer, dimming hopes for a deal  a.msn.com/01/en-us/BB19T …   #DefundTheSwamp",https://t.co/FBIQC4MMDF https://x.com/hashtag/DefundTheSwamp?src=hashtag_click,1315079661878116352
pmagn,2020-10-10T23:59:58.000Z,In any case face coverings including surgical Moss provide a different protective role in an epidemic and pandemic basically are needed to confine and reduce the spread of droplets in a surrounding area and they obviously do that Robin say specifically in a surgical situation,,1315079660770795520
trainer1995,2020-10-10T23:59:58.000Z,"Adults doing adult things. Mhm. I hope there were no asymptotic people at the game w/out a mask on. Could turn out not so hot. Maybe if adults actually did the adult thing from the beginning we wouldn't be having this combo. Just sayin, not trying to argue.",,1315079659395207168
DI82589,2020-10-10T23:59:58.000Z,"Nope, no point. Its all out there. Hopefully if docs are right, that vaccine due out in January is the only thing that gets us out of this F mess.",,1315079658677960704
codemarvelous,2020-10-10T23:59:57.000Z,I got ghosted and blocked for refusing to visit a boy because he was breaking COVID safety rules all the time. How is your day going?,,1315079656622698496
1keydonkey,2020-10-10T23:59:57.000Z,"If you're a lockdown/Covid sceptic and you haven't watched Ivor's videos, I'd highly recommend doing so. He explains the stats and trends very clearly and exposes the nonsense we're being fed. Thank you for all the work you've been doing  @FatEmperor  x.com/FatEmperor/sta …",https://x.com/FatEmperor https://x.com/FatEmperor/status/1314982494777667584,1315079656408842240
hp_ayan,2020-10-10T23:59:57.000Z,When vaccine was discovered.,,1315079655532179456
marymac169,2020-10-10T23:59:55.000Z,appeared back to his old self as he addressed supporters at the White House in his first public event since being diagnosed with COVID-19.,,1315079648364109824
peggyflynn25,2020-10-10T23:59:55.000Z,"I’m 4th generation, from Tipperary - on my post-pandemic bucket list! We’re all swimmers, the earliest and the latest of the seasons",,1315079646984241152
thephillimore,2020-10-10T23:59:55.000Z,Brad Hazzard: Allow NSW Gyms to operate unstaffed - Sign the Petition!  Covid Marshalls at peak times big man!  chng.it/PhHZGSDc via  @ChangeAUS,https://t.co/JRDwX6T9Ry https://x.com/ChangeAUS,1315079646006800384
