User_name,Datetime,Content,Links,Tweet_ID
Rambling_Jill,2021-01-26T23:59:59.000Z,"That'll speed up the vaccination programme for the poor EU citizens that are desperately awaiting their jabs!  Their dithering will cause much frustration and I hope EU citizens see what they have done, it's one dither and delay too far",,1354217554479353863
THELITTLETED,2021-01-26T23:59:59.000Z,"Forget about what Labour would have done differently, this is a distraction the Tories have been in power for 10 years   Underfunded NHS and Social Care Doctors and Nurse shortages PPE (Using bin bags) No pandemic plan  Track but No Trace - Dido   Used Covid to make mates richer",,1354217554152050688
daniiicriiis,2021-01-26T23:59:59.000Z,"people are just trying to ignore the reality, that covid is indeed deadly for people of all ages, and that the vaccine is not necessary; when it fucking is!!!",,1354217553556627460
timothykeyes,2021-01-26T23:59:59.000Z,"Another day, another COVID test, another little walk around my little neighborhood, another shapeless 14 hours of sitting at my computer and slowly beep-booping out another half-percent of a PhD",,1354217553103515650
daniiicriiis,2021-01-26T23:59:59.000Z,his own father (who is in mourning) was forced to say he died from covid. you could not let him rest in peace.,,1354217552629608448
daniiicriiis,2021-01-26T23:59:58.000Z,"it pisses me off that stupid ignorant people were trying to implicate he died from an overdose, instead of covid",,1354217550972907526
GosinkJ,2021-01-26T23:59:58.000Z,"Not at all, I have worked here for 7 years to support my family.  I would like to come home at some point in time but with the Covid out of control there is no chance of that.  As far as patriotism is concerned.  I served 20 years defending America can you say the same?",,1354217549789974528
philipnolan1,2021-01-26T23:59:58.000Z,"The teacher tonight said they were going to quarantine in the host families’ homes, though.",,1354217549727227910
MCohanpour,2021-01-26T23:59:58.000Z,Probably my favorite sports writer died today from Covid. RIP Sekou Smith.,,1354217548967981059
BelleDelphne,2021-01-26T23:59:58.000Z,Ocarina of Time Majora's Mask Twilight Princess Breathe of The Wild BREATH OF THE WILD 2.  They're all linked,,1354217548632498180
DickieBhee,2021-01-26T23:59:58.000Z,COVID,,1354217547042873349
Soddem_Hall,2021-01-26T23:59:57.000Z,"Petition: Prioritise teachers, school and childcare staff for Covid-19 vaccination  petition.parliament.uk/petitions/5543 …",https://t.co/ZAiMtBlhxZ,1354217546334007304
liztemkin,2021-01-26T23:59:57.000Z,Put a mask on; it’s a federal mandate a$$hole.  You wanna quote constitutional law but not follow federal mandates? Make up your mind. You can’t have it both ways.,,1354217545633460225
ChiaraDeara,2021-01-26T23:59:57.000Z,PCR deck of cards may fall soon  youtu.be/5fznDgRHInM,https://t.co/ax5Ladnd2e,1354217545289654274
ZippoKing2011,2021-01-26T23:59:57.000Z,Lockdown Down Under: Canada’s tennis stars train in quarantine for Aussie Open  fw.to/q98EgVL,https://t.co/1K1UHOs1o2,1354217544912052224
LenzBonBon,2021-01-26T23:59:57.000Z,Forcing students to meet in person during an airborne virus induced pandemic feels like attempted murder,,1354217543372828674
me11ss,2021-01-26T23:59:56.000Z,Apparently we did stop it.  I give you the COVID ’pandemic’.  Someone answer me this: does a 99.97%+ warrant the designation of ’pandemic’?,,1354217542378803205
gbsheard,2021-01-26T23:59:56.000Z,"Actually piss off. I've read through the response and it barely even refers to the circumstances of the pandemic just saying, ""we've done this before and we said no last time"" opposed to giving concrete reason as to why. We aren't getting what we're paying for right now...",,1354217542110367751
JLSxpress,2021-01-26T23:59:56.000Z,Whitmer Violated Her...(sung to the tune of the mickey mouse club) Who's the leader of  the inane Gretchen HYPOCRITE  -  michiganrisingaction.org/2021/01/21/whi …,https://t.co/uyIC8oa8ZS,1354217540646531073
_asvpkay,2021-01-26T23:59:56.000Z,"at the lake, social distancing outside.",,1354217540604588033
denisehendricks,2021-01-26T23:59:56.000Z,"In-person learning during the pandemic is possible with the right precautions, CDC researchers say - CNN  cnn.com/2021/01/26/hea …",https://t.co/xbdna8yMsk,1354217539988049922
Docjoshsoc,2021-01-26T23:59:55.000Z,You don't think this is about covid being- at least partially aersol- and most people wearing masks that are primarily helpful for droplet spread?,,1354217538264195074
jordangareth04,2021-01-26T23:59:55.000Z,"434,986 deaths 25,997,179 covid cases, 3000 Americans are dying every day from the Trump virus, even after the WH took control of all hospital data from the CDC 'it is what it is' since Trump allowed over 40,000 infected citizens to enter from China via Europe after the shutdown.",,1354217537911848960
_olliejames,2021-01-26T23:59:55.000Z,"If anybody is interested I am doing a lockdown livestream over on Facebook tomorrow at 5pm, playing some covers and some of my own stuff. The link is here:  fb.me/e/4SRgH0xGp",https://t.co/vnDTpCMcLE,1354217537374986242
walshtown,2021-01-26T23:59:55.000Z,"Middle East Peace, Space Force, did I say fun every day?... vaccine to arms in 9 months",,1354217536901033984
foxcygrandpa,2021-01-26T23:59:55.000Z,fun COVID fact of the day: the supply chain for peace lilies is currently overwhelmed by demand and experiencing shortages due to increases in funeral services and condolence gifting,,1354217536812965888
remcuIt,2021-01-26T23:59:55.000Z,"idk how to explain it but if this pandemic never happened or the break really did last two weeks, the internet wouldn't be the way it is now",,1354217535680507906
mud_bin,2021-01-26T23:59:55.000Z,Covid might cost us the season,,1354217535122497537
WickedOddity,2021-01-26T23:59:54.000Z,Went out for a wee bit (in a mask ofc) and the snow has finally arrived!! Huzzah!!!,,1354217533377810432
brontyman,2021-01-26T23:59:53.000Z,US surging vaccine to states amid complaints of shortages (from  @AP )  apnews.com/article/5cb7ca …,https://x.com/AP https://t.co/YqbtAZB3PI,1354217530005438467
jduarte1328,2021-01-26T23:59:53.000Z,"I have a “friend” who told me that COVID was a fake virus made up by extraterrestrials to destabilize our population! But then again, he was wearing a tin foil hat! Hospitals test for influenza all the time. So they know what pathogen they r dealing with!",,1354217529762263042
BenBenson34,2021-01-26T23:59:53.000Z,I am but in a careful way!  I agree there needs to be a lockdown because people are stupid!,,1354217527048613888
OregonianSports,2021-01-26T23:59:52.000Z,Oregon men’s basketball pauses team activities for second time this month due to COVID-19  trib.al/NE1Ff40,https://t.co/QXwRWH5U2s,1354217525916131328
VVh1sp3r,2021-01-26T23:59:52.000Z,"Really  @Delta ?  It's still a global pandemic. Maybe ease up on the ""Take a flight for fun"" marketing",https://x.com/Delta,1354217525249249284
mykenberger,2021-01-26T23:59:52.000Z,"Yes, a 72 yr old friend in FL. He gets his second vaccine this week.",,1354217525136027649
scorpio_rising9,2021-01-26T23:59:52.000Z,Breaking: Big Pharma is Liable for Vaccine Deaths postnewsera.com/watch?id=60107 …,https://t.co/Vsv2qkUH4Y,1354217522871074818
marsupialpuddng,2021-01-26T23:59:52.000Z,marsupialpudding.etsy.com !! :)  (reopening soon),https://t.co/y3sYzs0lUP,1354217522254344193
inlineking,2021-01-26T23:59:52.000Z,"California locked down 3/19/20 at 174 new cases.  Each day the number rose and rose with the lockdown in place.  But now at over 20,000 new daily cases the lockdown isn't needed?",,1354217522107731968
EmpressBlueVA,2021-01-26T23:59:52.000Z,"It's been a good few years since I've been spanked irl.  When COVID is done with, anyone wanna just fly over here and treat me? ~",,1354217521893793798
Nelly1899,2021-01-26T23:59:51.000Z,They never were. How many teachers had Covid or died from it? None . Zero.,,1354217519461117955
bradpalm1,2021-01-26T23:59:51.000Z,COVID Vaccine Dosing FAQs  medscape.com/viewarticle/94 … via  @medscape,https://t.co/ifvO3EA3ri https://x.com/medscape,1354217518932652041
AntonietteFit,2021-01-26T23:59:50.000Z,Not vetting who comes into your country is a blatant security risk.   Why would we want open borders during a pandemic anyways? What kind of “leader” does this??,,1354217516646625280
heather09353201,2021-01-26T23:59:50.000Z,On the minus side ...If you escape and get sent back then there could be 10 days’ quarantine to look forward to at around £1500 a stay.,,1354217516130836485
MDa_Igual,2021-01-26T23:59:50.000Z,Lockdown  day  16,,1354217515984023554
