User_name,Datetime,Content,Links,Tweet_ID
skift,2020-07-20T23:59:59.000Z,Online Family Travel Club Launched by Wall Street Journal Alums Unbowed by Pandemic  bit.ly/39doEGE,https://t.co/qTe2YUBYEN,1285363860824829953
adamo_marinelli,2020-07-20T23:59:59.000Z,"Breaking news: the NFL is reportedly willing to eliminate all preseason games amid NFLPA opposition during the COVID-19 pandemic. Yesterday, they were planning to have only 1 game.",,1285363860741017602
dvnagslle,2020-07-20T23:59:59.000Z,IM OVER COVID! FUCK YOU,,1285363858425516032
ProperHistorian,2020-07-20T23:59:59.000Z,"I failed history class, I will use small words, this man equated wearing a mask in public with literal genocide. Nothing ever from any side of the aisle in American politics is nothing like what happened in Nazi Germany and occupied territories. NOTHING.",,1285363856894767107
_AyooItsAlexis,2020-07-20T23:59:58.000Z,My god sister & her husband just bought a beautiful home the other day & my nephew was otp saying “it’s so beautifulllllll”  i miss my family i can’t wait to see them . I hate this pandemic,,1285363855758102530
matt_kauf_,2020-07-20T23:59:58.000Z,If there is a positive to take from COVID it’s that the social norm of holding the elevator for stragglers has been abolished,,1285363855435141120
jeremyFLOWERS,2020-07-20T23:59:55.000Z,,,1285363843904897024
eyes0_0wideopen,2020-07-20T23:59:55.000Z,Wearing a face mask is part of an occult ritual to get you to accept the New World Order.  mariettaoh9-12project.com/occult-ritual- …,https://t.co/Wu45NGl0qh,1285363841820393472
IamAna13,2020-07-20T23:59:55.000Z,"If she’s so concerned about COVID that she has to take a tape measure with her, then maybe she shouldn’t be there? Lmao  Also, screaming like a 2 year old when you don’t get your way is not normal when you’re an adult and pregnant??? What is this lol",,1285363841627328512
CrohnsGuy,2020-07-20T23:59:55.000Z,"The US has THE highest in the world at 140,000 COVID deaths",,1285363840981405696
Em_Lickspittle,2020-07-20T23:59:53.000Z,"Too many sudden deaths. Covid 19 has been causing many of them too. I have seen so many progressives of late die of sudden heart attacks, strokes and sudden bouts of cancer and that before covid 19. Tough time for all.",,1285363834342047751
infy72,2020-07-20T23:59:50.000Z,And this is why he's willing to enter the WWE Covid Center...err Performance Center.,,1285363822732218368
Phil_Williams22,2020-07-20T23:59:50.000Z,,,1285363820307689473
Unmask2020,2020-07-20T23:59:50.000Z,"He has totally mishandled the COVID situation, allowing enemies of the people to guide public policy. ""I was wrong"" ain't exactly his style, but it's time. C'mon  @realDonaldTrump , this has to stop, NOW.  operationunmask.us",https://x.com/realDonaldTrump https://t.co/UsI6G1jVMG,1285363819699736581
IceHammer8,2020-07-20T23:59:50.000Z,During COVID?,,1285363819691364353
Macy44889356,2020-07-20T23:59:49.000Z,WEAR A MASK PLEASE!!! DON'T BE A SELFISH ASSHOLE,,1285363816453165056
maslbs0604,2020-07-20T23:59:46.000Z,No Biden I don’t want to learn about Muslim faith and I hate wearing a mask. We are Americans,,1285363805103554561
