User_name,Datetime,Content,Links,Tweet_ID
BradMunchen,2020-01-28T23:59:59.000Z,I'll definitely do a cap-raise bet. This Coronavirus will give Musk the perfect excuse to do it before summer.,,1222308371044302848
BIZEXCH,2020-01-28T23:59:58.000Z,We Made the Coronavirus Epidemic  nyti.ms/2U4qCn1,https://t.co/hXGV0tVgbN,1222308366980014081
BregmanPs,2020-01-28T23:59:58.000Z,"Hard to think of worse timing.  With the coronavirus outbreak, they should suspend Ice enforcement at hospitals, have subsidies for families under or uninsured. The last thing you want to do is make people think twice about seeking diagnosis and treatment of communicable disease",,1222308366422245376
skippyskeppy,2020-01-28T23:59:57.000Z,OKAY SO DISNEY NEEDED TO RE RECORD VOICES FOR KYLO WITH HIS MASK ON SO THEY FLEW TO ADAMS HOUSE AND SHOVED HIM IN A CLOSET WITH A MIC AND HEADPHONES TO RECORD LINES,,1222308363381420033
WKRN,2020-01-28T23:59:56.000Z,Coronavirus causes business travel issues for Americans in China bit.ly/2O83Wia?utm_me …,https://t.co/oHLIfPkuJO,1222308357316521984
dieseBirgitz,2020-01-28T23:59:55.000Z,"Australian lab first outside of China to re-create coronavirus, helping vaccine push        abc.net.au/news/2020-01-2 … via  @abcnews",https://t.co/DLqAzesjFw https://x.com/abcnews,1222308354963492867
starrychaehyun,2020-01-28T23:59:55.000Z,looks like it’s Jacob lockdown today,,1222308351926853632
BlairKing_ca,2020-01-28T23:59:54.000Z,"It does so by catching the emissions when people cough and sneeze (traps droplets) it does nothing to deal with the virus once it is in the wild....so if I sneeze without a mask on, persons nearby wearing masks receive no significant protection from that sneeze.",,1222308348311351296
AtlantoCeltica,2020-01-28T23:59:53.000Z,Britons warned not to travel to China as UK citizens trapped in coronavirus-hit Hubei prepare for evacuation,,1222308346272927746
R_Mo210,2020-01-28T23:59:52.000Z,"Flu kills thousands annually, Coronavirus “only” a couple hundred... so far.",,1222308342116356096
