User_name,Datetime,Content,Links,Tweet_ID
NannaHannah,2020-11-09T23:59:59.000Z,"Top story: Department of Health and Human Services Victoria | Coronavirus (COVID-19) case averages for easing restrictions  dhhs.vic.gov.au/averages-easin …, see more  tweetedtimes.com/NannaHannah?s= …",https://t.co/sWSvUTTZLl https://t.co/KHm8PAPgBm,1325951301226795014
ClanMacJammies,2020-11-09T23:59:59.000Z,"Oh,  @leahpezzetti  , WELCOME TO THE PARTY!  @ratemyskyperoom  is one of the BEST THINGS to come out of the pandemic. You should also check out  @mneelzy  , who performs ALL of the roles in songs from famous Broadway musicals. They have both been sources of cheer in these dark times.",https://x.com/leahpezzetti https://x.com/ratemyskyperoom https://x.com/mneelzy,1325951299456806912
Florenc39933400,2020-11-09T23:59:59.000Z,COVID-19 ensnares Trump housing secretary Ben Carson and aide challenging election loss By Steve Holland and Alexandra Alper  #TrumpHenchpersonsInfectedAndSoon2BTerminated,https://x.com/hashtag/TrumpHenchpersonsInfectedAndSoon2BTerminated?src=hashtag_click,1325951298773032965
patflavin1007,2020-11-09T23:59:59.000Z,"Top story: Pfizer’s Early Data Shows Vaccine Is More Than 90% Effective  nytimes.com/2020/11/09/hea …, see more  tweetedtimes.com/patflavin1007? …",https://t.co/RqfmDOEBlq https://t.co/wcuxGPr9KK,1325951298387193856
deeeanah,2020-11-09T23:59:58.000Z,"Oh yesss,this hit me hard. Bantuan kewangan asasi uitm pun I cannot get sebab my dad income eventhough it is not enough to cover the whole family's expenses since this pandemic. :(   Tengok kawan kawan happy dapat bantuan hurts me in another way  it's okay, i try to earn money.  t.co/Rp9FE14HAY",https://t.co/Rp9FE14HAY,1325951297133010945
ranaasanwal,2020-11-09T23:59:58.000Z,Wear mask nd stay safe,,1325951296944398336
agentorangeskin,2020-11-09T23:59:58.000Z,"Mike Pence Falsely Takes Credit for Pfizer Vaccine, Is Promptly Told to F--k Off Ivanka Trump has also credited President Daddy with the good news.",,1325951296143302656
DisneyKid1955,2020-11-09T23:59:58.000Z,"So no, then.  But let's waste taxpayer dollars while COVID-19 escalates.",,1325951295614832641
Catnixidy,2020-11-09T23:59:58.000Z,"Even if convicted of Federsl crimes? With Covid, he'd work from jail? Reslly?",,1325951295451095040
elyndys,2020-11-09T23:59:58.000Z,"yeah, East and North Yorkshire do have some features in common with that area that we don't share! I guess my variant is the outlier after all haha",,1325951295224745986
LunaGirl2020,2020-11-09T23:59:58.000Z,"@ABCWorldNews  President Trump gets FULL CREDIT for getting things rolling for a vaccine!!! He promised one before the end of the year and there WILL BE ONE!!! Everything he said he would do, HE DID!!! ABC IS A CROOKED STATION!",https://x.com/ABCWorldNews,1325951294704660481
TheCrystalWhis1,2020-11-09T23:59:58.000Z,RIGHT!? These aren't random: The date is 9 November of 2020 - 11/9 or 9/11 and the new Emergency Order in place   starts at 1pm (13th hour). We join 33 other states in further lockdowns. UN here rolling out HR 6666 as contact tracing. It's a RITUAL,,1325951293702111233
BrianCop,2020-11-09T23:59:57.000Z,"On vaccines - Pfizer have had the headlines today, but it was a joint venture, and the serious science seems to have come from BioNtech in Germany whose project was funded by the EIB. Will we see Brexiters refusing a jab in coming months?",,1325951291949010944
alexkou018,2020-11-09T23:59:57.000Z,I felt that since the pandemic,,1325951290841522177
