User_name,Datetime,Content,Links,Tweet_ID
KWT62,2020-12-13T23:59:59.000Z,"You just made my point , other deaths are being called Covid & the overall number of US deaths is on course for the yearly average",,1338272486757109760
MTT_News,2020-12-13T23:59:59.000Z,Tokyo Covid-19 past weekly average reaches a new high: Other prefectures also  moderntokyotimes.com/tokyo-covid-19 …,https://t.co/ZTQ7Zx5Cmn,1338272486425677824
aikenstandard,2020-12-13T23:59:59.000Z,"The agency reported 2,924 new cases in the state on Sunday. Forty-four new deaths were reported statewide, but none were in Aiken County. bit.ly/3oMQfox",https://t.co/HxDuMBNepg,1338272485205307401
johnno26340648,2020-12-13T23:59:58.000Z,"No one cares, there is this COVID thing happening",,1338272481799516161
newcwarr06,2020-12-13T23:59:58.000Z,"remember even without Covid 19, Obama got sworn in in a private ceremony in the dark....",,1338272481333940227
TottenVillain,2020-12-13T23:59:57.000Z,"Trump deserves the smearing. That’s the difference. He’s an incompetent, lying, moron who is responsible for the poor response to the pandemic, the tanking economy, and massive unemployment.",,1338272477575864323
nyjayda,2020-12-13T23:59:57.000Z,ill be damned if i take that vaccine,,1338272477051498506
Okayy_Dan,2020-12-13T23:59:56.000Z,"I don't know....is it weird that the President and White House staff get the vaccine first? I don't think it is. Obviously, the emotion is there because they have been negligent but I think any administration would have the same treatment.",,1338272476124639234
SouthFLGirl954,2020-12-13T23:59:56.000Z,I’m so confused. Dan what about these two senate candidates makes them a patriot? They both associate with white supremacists. Both have made comments with intentional racist undertones. Both are corrupt selling stock after receive confidential intel about the pandemic.,,1338272474459496450
wqbtoo,2020-12-13T23:59:55.000Z,"How many of them died from just COVID? How many died because the State mis-managed nursing homes. Even 1 person dying is too many but now that they know better how to handle it, the death rate, the ICU rate is way down. Unlike the Spring what’s happening now is manageable.",,1338272471754153986
moonluxart,2020-12-13T23:59:55.000Z,I was hesitant to post the drawing of the piercings because it’s weird to draw corpse without a mask but I decided to post it in the end,,1338272471146000384
powertoallppl,2020-12-13T23:59:55.000Z,Licking each page to make sure it got Covid I see,,1338272470818836482
ThisIsTheWorl18,2020-12-13T23:59:55.000Z,"The mask mandate on public transport only came into force on 15 Jun and in shops from 24 July, so a full two & a half months after lockdown ended  You have really bought into all of this GOV propaganda and I thought students had a mind of their own   youtube.com/watch?v=HHGtyH …",https://t.co/UXwelCuGG5,1338272469757648898
mrbcpa99,2020-12-13T23:59:55.000Z,YOU HAD NOTHING TO DO WITH THIS VACCINE.  DEVELOPED INTERNATIONALLY WITHOUT WARP SPEED MONEY.  BACJ TO YIUR BEDROOM,,1338272469317279744
aniainitaly,2020-12-13T23:59:55.000Z,"I hope you'll get better soon and find a better work environment. I'm really sorry. It sucks when you do everything right and then get damaged by someone else's recklessness. If it makes you feel any better, your mask protected you from getting a higher viral load.",,1338272469086564366
torontocrockett,2020-12-13T23:59:55.000Z,I am finding it very emotional watching videos of the vaccine rollout.,,1338272468595838981
straits_times,2020-12-13T23:59:54.000Z,Security guard of Malaysia's Top Glove dies of Covid-19  straitstimes.com/asia/se-asia/s …,https://t.co/HSydnYXlpu,1338272467312386048
MrK00001,2020-12-13T23:59:54.000Z,"Piot, Montagnier and Gallo have been villains for a very long time.   PCR inventor Kari Mullis wanted to find the original paper that stated that HIV is the probable cause of AIDS, so he could receive a grant.   They couldn't give it to him.  youtube.com/watch?v=dL3cAS …",https://t.co/LikXHPbVho,1338272466922299393
ChrisConfalone,2020-12-13T23:59:54.000Z,This is bullshit. Total bullshit->Members of White House staff to get early access to coronavirus vaccine,,1338272466758721537
commondreams,2020-12-13T23:59:54.000Z,"""Unconscionable.""   cdreams.news/383WKNd",https://t.co/vcbR7XbMYb,1338272466104365056
kmpope,2020-12-13T23:59:54.000Z,Explain to me why Gates is the go to expert on COVID protocols. I get he’s a fucking zillionaire but really.......,,1338272465961758723
ninnyd101,2020-12-13T23:59:54.000Z,"World full of vaccines coming for Covid what has a 99.5 recovery rate, China making a few,  US, UK., Russia,   Don’t forget certain religions will have different ones from us.",,1338272465949220865
wediditjoe2021,2020-12-13T23:59:54.000Z,RELIEF PACKAGE  DONT GO HOME FOR XMAS WITHOUT IT FOR THE Families UNEMPLOYEMENT @SenatorSinema  @SenDonnelly  @SenatorMenendez  @SenSchumer  @RepSeanMaloney  @SpeakerPelosi  @realDonaldTrump  @JoeBiden  @KamalaHarris  @NJDOLCommish  @RepHowardBerman  @RepSusieLee   COLD AND COVID NO GOOD,https://x.com/SenDonnelly https://x.com/SenatorMenendez https://x.com/SenSchumer https://x.com/RepSeanMaloney https://x.com/SpeakerPelosi https://x.com/realDonaldTrump https://x.com/JoeBiden https://x.com/KamalaHarris https://x.com/NJDOLCommish https://x.com/RepHowardBerman https://x.com/RepSusieLee,1338272465777291269
HabaloRita,2020-12-13T23:59:54.000Z,Is this true? Astra Zeneca is facing problems w/ the rollout of their vaccine due to negative side effects arising from vaccinations. There was also a map of the world shown on international news showing when the “poorer countries” including Phils. would get vaccine - April 2022!,,1338272464229388288
Steve____Wright,2020-12-13T23:59:53.000Z,"Some countries such China are hiding the true number of deaths. In the first 2 months of outbreak in Whuhan city, the origin of the covid-19, over 1million people were infected and over 50, 000 deaths. But China only report 4,600 deaths for the whole country so far. Trust them?",,1338272461859721222
LaylaBe4,2020-12-13T23:59:53.000Z,The vaccine is not a  medecine  x.com/SethAbramson/s …,https://x.com/SethAbramson/status/1338270321984622594,1338272461805285383
softforjaewin,2020-12-13T23:59:53.000Z,This lady removed her mask to cough - bruh I can’t  help me pls,,1338272461733838848
globalnewsto,2020-12-13T23:59:53.000Z,"City Adult Learning Centre, Humewood CS, RH McGregor ES, David Lewis PS and Grenoble PS have been added to the list of schools shut down in the city.",,1338272461268332547
rhonjon2016,2020-12-13T23:59:53.000Z,That is par for the course anti masker Covid deniers jumping the cue in front of front line workers,,1338272460815421442
meiselasb,2020-12-13T23:59:53.000Z,It would be very easy to pass COVID relief but GOP members like Loeffler & Perdue are preventing it because they think it’s too much money for regular people and they want corporations to be immune from COVID lawsuits at the same time the GOP lost 59 lawsuits attacking democracy.,,1338272460504846337
MixedByTMG,2020-12-13T23:59:52.000Z,People really clapping for this vaccine  smh,,1338272458915409923
