User_name,Datetime,Content,Links,Tweet_ID
flolindy1,2020-03-29T23:59:59.000Z,"So according to webmd. about 200,000 Americans get the flu in a year.   According to the CDC America currently has 122,653 cases of Covid 19 ( that we know of) and we have only been tracking for about 3 weeks.  So there’s that",,1244414031894589441
PeterWallaceAU,2020-03-29T23:59:59.000Z,Do Re Mi - Covid 19 version.,,1244414031844130816
SheSheC,2020-03-29T23:59:59.000Z,Went and bought an RV to work on more social distancing.,,1244414031731007488
AnoushkaLochun,2020-03-29T23:59:59.000Z,"1st night, 1st time dealing with Covid- 19 patients at Peace ward. Great teamwork.",,1244414031726772224
HelpRodger,2020-03-29T23:59:59.000Z,"@ScottMorrisonMP  the only person in the world that stopped the illegal boatppl, now he's the only leader in the world who has flattened the curve without destroying economy & negligible deaths #ScottyFromMarketing #Covid_19 #auspol #qanda #insiders #9Today #sunrise #TheProjectTV",https://x.com/ScottMorrisonMP https://x.com/hashtag/ScottyFromMarketing?src=hashtag_click https://x.com/hashtag/Covid_19?src=hashtag_click https://x.com/hashtag/Covid_19?src=hashtag_click https://x.com/hashtag/auspol?src=hashtag_click https://x.com/hashtag/qanda?src=hashtag_click https://x.com/hashtag/insiders?src=hashtag_click https://x.com/hashtag/9Today?src=hashtag_click https://x.com/hashtag/sunrise?src=hashtag_click https://x.com/hashtag/TheProjectTV?src=hashtag_click,1244414031521185792
sweepsgal1961,2020-03-29T23:59:59.000Z,"I like Joe & have no love for Trump but let's share blame for this pandemic with President Xi. The Chinese authorities actively suppressed info from Wuhan Province. That's the reason this has spread unchecked. Of course, maybe Trump should trust the NSA more than Xi. #COVIDー19",https://x.com/hashtag/COVID%E3%83%BC19?src=hashtag_click,1244414031344984066
miplayrough,2020-03-29T23:59:59.000Z,A suh dem want fun more than others all a dem who wnt shudda quarantine on the beach with tents,,1244414030967721985
LaurenEP1013,2020-03-29T23:59:59.000Z,The 3rd pub was far more ready for us. Bartender seems out of practice though. #LiteIce #BackstreetBoys #iHeartConcertonFOX #Quarantine,https://x.com/hashtag/LiteIce?src=hashtag_click https://x.com/hashtag/BackstreetBoys?src=hashtag_click https://x.com/hashtag/iHeartConcertonFOX?src=hashtag_click https://x.com/hashtag/Quarantine?src=hashtag_click,1244414029688438784
jdub2444,2020-03-29T23:59:59.000Z,"Now with social distancing no more testing, obviously",,1244414029340258306
edwinmartin55,2020-03-29T23:59:59.000Z,First 4/20 quarantine let’s see what’s good,,1244414028748861440
alv_irl,2020-03-29T23:59:59.000Z,Quarantine day berapa ya ini because i’m starting to see people retweeting or accidentally liking lewd or porn stuff here and there in my timeline di waktu waktu random,,1244414028681596929
AGlamourama,2020-03-29T23:59:59.000Z,"Why would you even mention such a gossipy, petty thing? Focus on CORONAVIRUS. Focus on life-saving equipment.",,1244414028023283712
