User_name,Datetime,Content,Links,Tweet_ID
ByrdAdatto,2021-01-14T23:59:59.000Z,COVID Question from Clients: What should my company do if an employee tests negative for COVID but has textbook symptoms?,,1349868900926840834
MKembassyUK,2021-01-14T23:59:59.000Z,"TRAVEL UPDATE: From 4am on Monday 18 January 2021, you must have proof of a negative coronavirus (COVID-19) test to travel to England.  You must take the test in the 3 days before you start your journey to England. gov.uk/guidance/coron …",https://t.co/akJrvjYSZ4,1349868900423495686
TheScientistLLC,2021-01-14T23:59:59.000Z,"Earlier this year, a team of scientists predicted western lowland gorillas would be at very high risk of infection because their ACE2 receptor is the same as our own.  bit.ly/2Lz0BdJ",https://t.co/68z6sgzXWI,1349868900331216898
MikeLombard,2021-01-14T23:59:59.000Z,"Somebody gotta give the shots but ~1/3 of those folks are caring for the record # of hospitalized COVID patients, ~1/3 are swabbing the record # of folks being tested for COVID & ~1/3 providing ER/outpatient care for record # of COVID cases. Plus many are out sick w/ COVID.",,1349868900213694466
DrsMeena,2021-01-14T23:59:59.000Z,"YESYESYESYESYESYESYESYES!!!!! If you follow  @ASlavitt  on Twitter, you know his wonkiness for all things health care, and his intense drive to improve access to affordable health care. If you listen to his podcast, you know his care & thought during COVID. cnn.com/2021/01/14/pol …",https://x.com/ASlavitt https://t.co/qSXgxlAZLU,1349868900163473409
CityofDowney,2021-01-14T23:59:59.000Z,Sign up for our newsletter at  VaccinateLACounty.com to learn when and how to receive the COVID-19 vaccine.  #CityOfDowney #COVID19 #SaferAtHome,https://t.co/URpm5hWsmX https://x.com/hashtag/CityOfDowney?src=hashtag_click https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/SaferAtHome?src=hashtag_click,1349868899861360641
lakeinthewoods,2021-01-14T23:59:59.000Z,"Apparently it’s going to be deep cleaned and re-painted. Covid was in there and so were the Trumps, ugh.",,1349868899144232972
candy735,2021-01-14T23:59:59.000Z,"Biden lays out $1.9 trillion Covid relief package with $1,400 stimulus checks  nbcnews.com/politics/polit … via  @nbcnews",https://t.co/nD5MmrdpXz https://x.com/nbcnews,1349868898800328707
ironandwine11,2021-01-14T23:59:59.000Z,"Isn't it Interesting. These so-called journalist, who lack any curiosity about any of what's going on, it's impacts. All they ask is...is it enough? Should we do more? Lockdown harder? More restrictions?  These people have been ardent promoters of everything we are suffering from",,1349868898716418048
KarmagalNY,2021-01-14T23:59:59.000Z,"We shouldn’t do anything. Apparently Covid is the cure for everything else, even old age. No one is hospitalized or dying from anything but Covid. At what point do you STOP living in fear and question what you’re being told?",,1349868898682892289
mjizzle03,2021-01-14T23:59:59.000Z,No. You got the vaccine because it was available. We need more people who have the opportunity right now to get it. You doin the right thing.,,1349868898594729988
shycollie,2021-01-14T23:59:59.000Z,"I was born in Orange County California, Anaheim, on October 22nd. I was young at heart until Covid, I think the last year has aged me 10 years.",,1349868898187964416
CityofTustin,2021-01-14T23:59:59.000Z,"Get in the know, Tustin! COVID-19 vaccine townhall tonight!",,1349868898170986496
Thatsmall2,2021-01-14T23:59:59.000Z,"Was he really sick? He just had to have Covid pneumonia not the normal one. He is dramatic. With his history, the truth is his friend.",,1349868897219080197
Polymathically,2021-01-14T23:59:59.000Z,"I know! I was paying attention to the early COVID videos being leaked out of China, because I'd only been there like 6 weeks before. I still think about the bullet I dodged.",,1349868897135050753
jhnazrn,2021-01-14T23:59:58.000Z,Seeing celebrities in yachts and island vacations feels like they're in a different multiverse. Pandemic doesn't exist when you're privileged talaga ano?,,1349868896484954112
RushmoreExt23,2021-01-14T23:59:58.000Z,Vaccine complacent?,,1349868896250114053
nancyTO,2021-01-14T23:59:58.000Z,"This isn’t enough.I’ve been staying home since March.The mental health impact is real, our children are suffering. Small businesses may never recover to pre-covid times.We need action, that will have an impact on the numbers. Asymptomatic testing and tracing, sick days, vaccines!",,1349868895130234884
DJThundacat,2021-01-14T23:59:58.000Z,SIPS IS TURNING ONE  . If you caught the grand opening last year you won’t want to miss this I swear it’s gonna be a MOVIE   Meet me there January 23rd from 9PM-2AM . 18+ MASK REQUIRED  @_sipsdaiquiris,https://x.com/_sipsdaiquiris,1349868894887014400
slsandpet,2021-01-14T23:59:58.000Z,"Fans fear that QAnon, the bonkers conspiracy theory involving Democrats drinking the blood of children, may be driving a wedge among the Backstreet Boys. theguardian.com/us-news/live/2 …",https://t.co/KxiyqwHXJG,1349868894438129673
JaneLBlack,2021-01-14T23:59:58.000Z,"Please take time to scroll through this post about food businesses who have bravely launched during lockdown. And order from them, of course you will!",,1349868894186594307
rebeccamhia,2021-01-14T23:59:58.000Z,If the only people helping you navigate this haphazard vaccine rollout tell you to go to Grand Army Terminal you’re going to go,,1349868893452566529
tnev926,2021-01-14T23:59:58.000Z,Honestly this was me PRE covid.,,1349868893356118016
L1221e92,2021-01-14T23:59:57.000Z,"28 but really 27, because lockdown Birthday’s don’t count lol",,1349868890369777667
redhed67,2021-01-14T23:59:57.000Z,. @sbancel    This pandemic will NOT be over until it’s over for everyone.  @Moderna_tx  must rise to the challenge and commit to a #PeoplesVaccine that will be distributed equitably to people around the world based on need. #OneWorldProtected,https://x.com/sbancel https://x.com/Moderna_tx https://x.com/hashtag/PeoplesVaccine?src=hashtag_click https://x.com/hashtag/OneWorldProtected?src=hashtag_click,1349868890260705281
MhmdAbosham,2021-01-14T23:59:57.000Z,"Many ""Diversity visa"" immigrants are working on producing/delivering food to Americans during COVID-19.  #DV2021 #DV2020 #FamilyVisa #NoBan",https://x.com/hashtag/DV2021?src=hashtag_click https://x.com/hashtag/DV2020?src=hashtag_click https://x.com/hashtag/FamilyVisa?src=hashtag_click https://x.com/hashtag/NoBan?src=hashtag_click,1349868889262465031
GregDaco,2021-01-14T23:59:57.000Z,"Biden's $1.9 trillion #Covid relief plan calls for stimulus checks, unemployment support and more  cnb.cx/3nL5Zrs via  @CNBC  @tomwfranck",https://x.com/hashtag/Covid?src=hashtag_click https://t.co/rqqbU6un5y https://x.com/CNBC,1349868889249894400
RichK225,2021-01-14T23:59:56.000Z,"While record cases of COVID and deaths in his State occur everyday, he's off to a Political Fund Raiser. Just another Republican that puts his Party Before Country.",,1349868884589948930
HeyItsVadim,2021-01-14T23:59:56.000Z,"Not only that, he knew he had Covid at the time. I really hope they disinfected that phone...",,1349868884359311365
flautista21,2021-01-14T23:59:55.000Z,". @GameStop  I want to pre-order the #NewPokemonSnap as a cartridge copy but I also am concerned about COVID, especially since my local GameStop is in a mall. What are my options?  (No, I do NOT want a download copy.)",https://x.com/GameStop https://x.com/hashtag/NewPokemonSnap?src=hashtag_click,1349868882824212485
mcladingbowl,2021-01-14T23:59:55.000Z,Regulator refuses to approve mass daily Covid testing at English schools | Coronavirus   theguardian.com/world/2021/jan …,https://t.co/kfaRBjDmAy,1349868882119557126
Suzmich2,2021-01-14T23:59:55.000Z,I got happy when he got covid!!!!,,1349868880831930371
casperkarim,2021-01-14T23:59:55.000Z,"Many ""Diversity visa"" immigrants are working on producing/delivering food to Americans during COVID-19. @AILANational @TravelGov @ABlinken @AliMayorkas @sdooling @priscialva @camiloreports @tedhesson @AliMayorkas @jactioncenter @blesjm1 @ckuck #DV2021 #DV2020 #NoBan #FamilyVisa",https://x.com/AILANational https://x.com/TravelGov https://x.com/ABlinken https://x.com/AliMayorkas https://x.com/sdooling https://x.com/priscialva https://x.com/camiloreports https://x.com/tedhesson https://x.com/AliMayorkas https://x.com/jactioncenter https://x.com/blesjm1 https://x.com/ckuck https://x.com/hashtag/DV2021?src=hashtag_click https://x.com/hashtag/DV2020?src=hashtag_click https://x.com/hashtag/NoBan?src=hashtag_click https://x.com/hashtag/FamilyVisa?src=hashtag_click,1349868880471199745
Soundherz,2021-01-14T23:59:55.000Z,#Megalockdown Wer hat Angst vor  (Covid)Roulette!,https://x.com/hashtag/Megalockdown?src=hashtag_click,1349868880261505027
moriuccia,2021-01-14T23:59:55.000Z,workmates : 8 hours of sleep is essential during this pandemic!!! get that!!!  also workmates: *call you at ungodly hours to ask about work*,,1349868880206827520
epimom2,2021-01-14T23:59:55.000Z,"People are going to do this no matter what we say. Also ride airplanes and hug grandchildren. We can shame them and drive down vax uptake. We told them to mask and distance until the vax...what’s the new goal post? And yes, I know the theoretical risk.",,1349868880169205768
EchoofLawrence,2021-01-14T23:59:54.000Z,Seriously. Pisses me off. We don’t even qualify for pandemic pay,,1349868877413548037
localnotail,2021-01-14T23:59:54.000Z,"9 years of tweeting nothing except sporadic animal rights & Socialist petitions about human rights and then you leap into life at the start of April rapidly posting Lockdown-sceptic stuff. Repurposed bad faith account, so blocked    mobile.twitter.com/search?q=(from …",https://x.com/search?q=(from%3AMistralbleu)%20until%3A2020-04-05%20since%3A2011-01-01&src=typed_query&f=live,1349868876302057472
NCtenants,2021-01-14T23:59:54.000Z,We demand action to keep us safe and housed during this pandemic!!,,1349868876251717632
flootride,2021-01-14T23:59:53.000Z,"GIGS AND COVID-19 As the effect of Covid-19 rises,we regret to inform the general public that our entertainers will not be available for any performance other tha e-concert. We apologize for any incovinience as we look forward to working with you in the future.",,1349868875576446980
Z4Bruce,2021-01-14T23:59:53.000Z,"@donlemon  Looking forward to hearing the crowd reaction the next time you ever appear in public. Or better yet, maybe you should stay in covid protection the rest of your pathetic life in your house. Half the country hates your guts. How does that feel? Quit, loser.",https://x.com/donlemon,1349868875001823239
karenvaites,2021-01-14T23:59:53.000Z,"From the bottom of my heart, I want to understand where the mistrust comes from, BC  @SonjaSantelises  has done so much to build the community’s trust in every other way, and public health experts support reopening Like Whoa.   What am I missing?",https://x.com/SonjaSantelises,1349868874838265857
Dizzedcom,2021-01-14T23:59:53.000Z,Pandemic tech to help battle COVID-19 at CES 2021 – CNET  dizzed.com/pandemic-tech- …,https://t.co/9cFPxmmWA4,1349868873949057024
MattsterT3,2021-01-14T23:59:53.000Z,He might be right but remember Covid is good for Moderna share price.,,1349868873227661317
whereesKB,2021-01-14T23:59:53.000Z,I am fully convinced that these movie productions were still going on during the peak of Covid because there is toooooooo much content out,,1349868871835123713
dnajack,2021-01-14T23:59:52.000Z,"Before or after he went to Wegman's with no mask? BTW, I bet security did not make him put a mask on.  Any confirmation on that?",,1349868871436611587
in_a_Rushh,2021-01-14T23:59:52.000Z,"When covid is “over”, I will be renting out a cabin in gatlinburg with my best friends and their friends and we are going to act like we are going to a frat formal. Manifestationnnn",,1349868869809266696
MichaelDCorby1,2021-01-14T23:59:52.000Z,Trump ProLife? GAVI Gates owns funded them $750 Million in 1999 Trump praises them gave $1.16 Billion when he stopped funding the UNs WHO  What Gates Gavi Does gavi.org/our-alliance/a …  Warp Speed Vaxx's have Male Fetus in Covid Vaccine,https://t.co/0oAkwqrrpp,1349868869217886208
bozo_brigade,2021-01-14T23:59:52.000Z,I wanna be like my homies who are getting the vaccine,,1349868868928344064
Daniel67017902,2021-01-14T23:59:52.000Z,Work for home to avoid covid 19 earn $2500 weekly without sending money to anyone Ask Me How OR Inbox me directly,,1349868868181909508
Siobhanmcandrew,2021-01-14T23:59:52.000Z,WCSD looks for volunteers to help immunize thousands of employees  rgj.com/story/news/202 … via  @rgj,https://t.co/5WDPZaukrU https://x.com/rgj,1349868867661692929
Garybftm,2021-01-14T23:59:51.000Z,She can enjoy her 6pm lockdown in France,,1349868865212338178
MaxJLHardy,2021-01-14T23:59:51.000Z,"A rather less enticing prospect for my wife right now, although at least we’ll have one. Lockdown 1 with two under 4 without was testing.",,1349868865136848899
barbarasoderlin,2021-01-14T23:59:51.000Z,Usually emails from school are about COVID. Tonight it’s a blizzard. Next week: Grasshoppers,,1349868864969048066
SKML45,2021-01-14T23:59:51.000Z,"Maybe you misinterpreted me. When I say actions speak louder than words I'm not talking about some kind of ''mask off'' or something like that. I'm just saying that if we gonna judge a person's place on a broader spectrum, we ought to look at what the person actually does.",,1349868864579006466
iowa_guru,2021-01-14T23:59:51.000Z,Visualizing the Economic Cost of COVID-19 in the U.S.  visualcapitalist.com/putting-the-co …,https://t.co/UsMOOztzQC,1349868864562212864
nealmcquade,2021-01-14T23:59:51.000Z,This us a key factor. Many staff are testing positive due to the wildly inaccurate PCR tests and therefore can't work.,,1349868864507678722
apherity_,2021-01-14T23:59:51.000Z,"Disney during a pandemic: Yeah we will keep it open, we like money.  People: *Go to Disneyland and spread Covid through the rest of the actual land.*  Disney when they get caught and called out for allowing and encouraging spread of Covid:",,1349868863702392832
smavress,2021-01-14T23:59:44.000Z,"I wanna go to the mountains for my bday If y’all have ever stayed in a nice cabin, send me that link!! I won’t be flying tho so make it in neighboring states because ya know, COVID",,1349868836410040323
TheBoss3o5,2021-01-14T23:59:44.000Z,“I did it for you and me”. Yeah idc. I’m not getting that Vaccine.,,1349868835894157312
payfuture_net,2021-01-14T23:59:44.000Z,How has covid changed the #payment sector? The pandemic has significantly accelerated the shift towards #digital payments.  More research here- payfuture.net/custom/html/se … #digitalpayments #fintech,https://x.com/hashtag/payment?src=hashtag_click https://x.com/hashtag/digital?src=hashtag_click https://t.co/8HfuLsHxnX https://x.com/hashtag/digitalpayments?src=hashtag_click https://x.com/hashtag/fintech?src=hashtag_click,1349868835814436865
GHCuthbertson,2021-01-14T23:59:44.000Z,Friend commented a few weeks ago we'd be benefitting for decades from the knowledge gained with the accelerated R&D applied to the Covid vaccines.,,1349868835365482498
oldladyiggy,2021-01-14T23:59:44.000Z,was telling my mom i might drop off my grandma a meal or something cause covid and she told me that my grandmother “doesn’t eat food from the outside”,,1349868835227230209
Anythingpork,2021-01-14T23:59:44.000Z,#ImABitRustyAt  Parking after being in quarantine,https://x.com/hashtag/ImABitRustyAt?src=hashtag_click,1349868834602233861
Wally_Wests,2021-01-14T23:59:44.000Z,"I get trying to do one bill for both. I do. But relief and vaccine/medicine  are different things. And that's where this gets tricky. The bill is REALLY good and needed on some things, sharper on others.  Two would be BETTER. But time isnt a ready resource",,1349868834363068416
XoOshea,2021-01-14T23:59:43.000Z,"Celebrities and people going on holiday for months at a time isn’t the problem, it’s them then turning round and saying they understand how hard lockdown is  no u don’t cause you’ve been tanning your arse on a beach in Dubai everyday for 2 month",,1349868833759178753
SteveShawWright,2021-01-14T23:59:43.000Z,Another U Turn arriving soon! theguardian.com/world/2021/jan …,https://t.co/G0z675mTFo,1349868833314627590
TonyTheTailor,2021-01-14T23:59:43.000Z,"Out of the abundance of caution, we will be closed Friday and Saturday as an employee has been exposed to a COVID-19 Positive person. Entire staff will be tested and clients that have been in the store this week have been contacted. We will reopen when given the all clear.",,1349868830932267008
jerrykirby54,2021-01-14T23:59:43.000Z,Anyone thinking that wearing a mask will keep them from getting covid is medically ignorant.,,1349868830538002432
