User_name,Datetime,Content,Links,Tweet_ID
SeattleMet,2020-11-16T23:59:59.000Z,"The next four weeks will be particularly difficult for Seattle businesses (in an already trying time). Here's our updated list of resources for business owners and workers, from grant applications to Seattle's Paid Sick and Safe Time ordinance.  hubs.li/H0B0zB40",https://t.co/UvxDXPwJSi,1328488015078039564
AmericaDialogue,2020-11-16T23:59:59.000Z,". @ABC 's broadcast: On  @ABCNewsLive , our team has the latest on the coronavirus pandemic after  Moderna announces initial Phase 3 data showing its COVID-19 vaccine is up to 94.5% effective. pscp.tv/w/coG4cTFkclFl …",https://x.com/ABC https://x.com/ABCNewsLive https://t.co/o6d7XXnhkz,1328488013689569280
awkwardambition,2020-11-16T23:59:58.000Z,ending 2020 with another pandemic,,1328488011760246784
SonOfTheWinds,2020-11-16T23:59:58.000Z,"#music #LockDown #Chilling  "" Keep On Keeping On ""  LAZY BATUSU  youtu.be/nOShRAY9rd4",https://x.com/hashtag/music?src=hashtag_click https://x.com/hashtag/LockDown?src=hashtag_click https://x.com/hashtag/Chilling?src=hashtag_click https://t.co/DzdyDC3n5k,1328488010795675648
HarrietHopfMD,2020-11-16T23:59:58.000Z,"Love the @eae_gamerU swag!  Outside work (and from warmer weather), this mask is my favorite.   #HerTimeIsNow  amwa-doc.org/our-work/initi …",https://x.com/hashtag/HerTimeIsNow?src=hashtag_click https://t.co/lVFSsXXL2o,1328488009298153473
HugeDramatvfan,2020-11-16T23:59:57.000Z,Yes this should of been done when we first got some cases . Maybe then we wouldn’t be sitting here in November still skyrocketing in covid 19 cases .,,1328488007972904961
MuellerSack,2020-11-16T23:59:57.000Z,The squatter in the WH concedes his loss and allows the adults to begin transition with access to all necessary data to plan vaccine procedures ASAP.  That would be a great start.,,1328488007406501889
donnaluxton5,2020-11-16T23:59:57.000Z,"Anyone that believes Covid is fake are morons, and this is because they believe everything Trump says, he is like a cult leader! It is so sad!",,1328488007058518018
mattie_measor,2020-11-16T23:59:57.000Z,"Pandemic is getting worse and worse but let’s throw a referendum, honestly complete fruit loop of a woman",,1328488006496432129
zfbfreestyle,2020-11-16T23:59:57.000Z,"The vaccine is a disinfectant, please inject it。",,1328488006395707392
scrippsnews,2020-11-16T23:59:57.000Z,"NOW on ""Newsy Tonight""  -Moderna’s vaccine -The deadliest coronavirus surge so far -The presidential transition and its affect on public health -Former National Security Advisor. H.R. McMaster on Trump’s handling of the military newsy.com/go",https://t.co/wLfVyXgbMc,1328488006311944192
ladyschae,2020-11-16T23:59:57.000Z,"No, it’s called Covid now.",,1328488005661822989
LooneeLuna,2020-11-16T23:59:57.000Z,Why COVID?  People don’t deny the lethality if heart attacks or strokes or cancer. Wtf is wrong with these people?!,,1328488004709707777
PajoMcGuigan,2020-11-16T23:59:57.000Z,The pandemic was a hoax to privatise Health care and nobody knows anyone that covid has killed?,,1328488004600688642
JasonCale,2020-11-16T23:59:57.000Z,"remember when blankets were given to Native Americans? With smallpox?  Every vote for you, every rally for you, every human who protects you, delivers COVID-19 they will never get to hug, or say I love you again. You are the worst of America.",,1328488004382576640
asdza_tlehonaei,2020-11-16T23:59:56.000Z,"Folks who have asthma, how was it? My big worry is this. I have asthma and scared it'll compound with covid and not being able to breathe scares me",,1328488002859933696
GlblCtznAusNZ,2020-11-16T23:59:56.000Z,South Africa’s President took a moment to honor all those who lost their lives to COVID-19 and gender-based violence. glblctzn.me/35ypIES,https://t.co/otHYIRsLPE,1328488001685647361
RosebudKane25,2020-11-16T23:59:56.000Z,Rizza Islam read the textbook definition of a vaccine in Hidden Colors then tried to act like that was some groundbreaking proplague discovery,,1328488001333235712
kinser24w,2020-11-16T23:59:56.000Z,Can't believe how people are just falling in line sad. What would this country do if a real pandemic hit. 1% really.,,1328488001102606337
AfternoonsWWJ,2020-11-16T23:59:55.000Z,REWIND - Local medical experts are reacting to Moderna's announcement of a successful COVID-19 vaccine on the heels of Pfizer’s report last week.  LISTEN:  bit.ly/35D9zOq,https://t.co/vUYFhUN9yz,1328487999873703938
itsmanoob,2020-11-16T23:59:55.000Z,bon anniv le covid hin,,1328487999643013121
maryjerrylewis,2020-11-16T23:59:55.000Z,Gvmt employees shouldn’t receive pay during any Gvmt lockdown  x.com/RealJamesWoods …,https://x.com/RealJamesWoods/status/1328485152352202753,1328487999630307328
LindaDee2009,2020-11-16T23:59:55.000Z,Yes. Trump is not making the vaccine.,,1328487999533961216
grazmike,2020-11-16T23:59:55.000Z,"If I’m reading this correctly, it seems  Iowa’s incoming mask mandate limits indoor gatherings to 15 masked people—unless it’s a sporting or religious event?",,1328487999525543936
_Ford_Prefect,2020-11-16T23:59:55.000Z,Wall to wall covid & puff pieces,,1328487999491883008
traveljunkie21,2020-11-16T23:59:55.000Z,"Watch what happened at 0:01 in  @ABC 's broadcast: On  @ABCNewsLive , our team has the latest on the coronavirus pandemic after  Moderna announces initial Phase 3 data showing its COVID-19 vaccine is up to 94.5% effective. pscp.tv/w/coG4dDFvUEtM …",https://x.com/ABC https://x.com/ABCNewsLive https://t.co/ygV4pGFHeq,1328487998883835904
onpurposebaby,2020-11-16T23:59:55.000Z,PSa: Opening a pop up testing site in my backyard. the test will include me looking at u w only my peripheral vision from 30 feet away and ur results will be positive and u will have to quarantine for 5 years,,1328487998271447040
Helexzura,2020-11-16T23:59:55.000Z,I'm still going to wear a mask and social distance. I like this as the new norm.  x.com/AnandWrites/st …,https://x.com/AnandWrites/status/1328096788398665728,1328487998078525440
KevinAllman,2020-11-16T23:59:55.000Z,Because  @NOLALibrary  is one of the few institutions in the city that works well; because its e-books have been pandemic balm; because its employees are stealth punk rockers of kindness and information.,https://x.com/NOLALibrary,1328487997214343168
impunitarium,2020-11-16T23:59:55.000Z,"I don’t wish anyone to get seriously ill, but it pains me a bit that the very people who are not giving a shit and sow disinformation and get Covid recover just fine while, presumably, some good people that care about others are dying. There’s no fateful example being set.",,1328487996836995072
ajcii,2020-11-16T23:59:55.000Z,If everything is a crisis it is of equal importance.  If the pandemic isn't a crisis eviction crisis solved.  It's your poison.,,1328487996354682882
cyansenta,2020-11-16T23:59:55.000Z,"To be taken away Government, that doesn’t make any sense. But, it’s been going on longer than today!! Rem when you wore a gas mask mocking it? Still find it funny? Maybe you should go wander thru a hospital ICU? We won’t tell you whose infected, you just spend 1 hour with each pt",,1328487996249804804
Omair_SM,2020-11-16T23:59:54.000Z,So many players getting Covid or inured.... it’s mental!,,1328487993401872385
juliovianco,2020-11-16T23:59:54.000Z,Lol ask people on FB if they’ve be willing to provide a negative covid test result in order to enter a rave and watch them lose their minds,,1328487993338863616
SharkshShark,2020-11-16T23:59:54.000Z,My plan to get through this winter: 1) buy a couple  @guarnaschelli  cookbooks  2) cook my way through them until quarantine finally ends or I die from overeating,https://x.com/guarnaschelli,1328487991883476992
RichmonStandard,2020-11-16T23:59:53.000Z,#COVID19 restrictions are further tightening in  @CCCounty  effective Tuesday due to sharply rising cases and hospitalizations. CCC is among 41 counties now in the most-restrictive #PurpleTier of the state's reopening system.  bit.ly/2K6G2nU,https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/CCCounty https://x.com/hashtag/PurpleTier?src=hashtag_click https://t.co/dBqpNclvuA,1328487991707242497
rjml70,2020-11-16T23:59:53.000Z,So....what about that huge sprung structure at the PLC? Wasn't that built for a surplus of covid patients?,,1328487988074975232
echidnasarfofu,2020-11-16T23:59:53.000Z,Are you a long covid denier now?,,1328487988066623489
apricottree100,2020-11-16T23:59:52.000Z,Moderna Covid trial investigator: Vaccinating U.S. is a major effort  cnbc.com/2020/11/16/mod …,https://t.co/luKw4RIXOR,1328487987135524865
cjg57,2020-11-16T23:59:52.000Z,"China coronavirus: drone footage reveals ‘ghost town’ Wuhan, the sealed-...  youtu.be/VA9G1VCnOFY via  @YouTube",https://t.co/8ROR3ft2GP https://x.com/YouTube,1328487984967118850
itshoneylive,2020-11-16T23:59:52.000Z,"Nobody asked for this but here's Honey's Lockdown Diaries part 1, from April (sound on)",,1328487984811962368
silreport,2020-11-16T23:59:52.000Z,"Scary, wear your mask.   flip.it/kuAzP5",https://t.co/TBROzLYsew,1328487984245694470
CIOTechTalk,2020-11-16T23:59:51.000Z,"Almost two-thirds of companies now interview, hire and onboard entirely remotely and it’s yielding some positive results.  @stacytc  dives into how the hiring process has changed since the pandemic.   trib.al/fwevail #hiring #newhire #pandemicjobs #jobprocess #covid19",https://x.com/StacyTC https://t.co/YRiK8jDKzL https://x.com/hashtag/hiring?src=hashtag_click https://x.com/hashtag/newhire?src=hashtag_click https://x.com/hashtag/pandemicjobs?src=hashtag_click https://x.com/hashtag/jobprocess?src=hashtag_click https://x.com/hashtag/covid19?src=hashtag_click,1328487982689619968
GhostofJohnMcC5,2020-11-16T23:59:51.000Z,I think it’s great. You should walk around without a mask all the time.,,1328487982408622080
680NEWS,2020-11-16T23:59:51.000Z,"Canada’s total COVID-19 case load has now surpassed 300,000.  This comes less than a month after crossing the 200,000-case threshold. 680news.com/2020/11/16/can …",https://t.co/IhXb4Fx0G6,1328487981745926145
