User_name,Datetime,Content,Links,Tweet_ID
diebosschenaer,2020-03-26T23:59:59.000Z,"Normal life, where the fuck are you?! Please come back! I miss you and that kills me and make me scared.... #Covid19NL #Covid19 #Coronavirus",https://x.com/hashtag/Covid19NL?src=hashtag_click https://x.com/hashtag/Covid19?src=hashtag_click https://x.com/hashtag/Coronavirus?src=hashtag_click,1243326868394250242
Daygofootball,2020-03-26T23:59:59.000Z,I guess this is what quarantine is doing to people .,,1243326867765002243
joeyfrmdafavela,2020-03-26T23:59:59.000Z,If I lose my freshman season of football because of COVID-19 I’ll cry. Stay inside y’all.,,1243326867370803200
Digic_Services,2020-03-26T23:59:59.000Z,Corona online diagnosis & guide webiste sponsored by digic. covid-19.krd #twitter_kurds,https://t.co/6fGIrnQzRb https://x.com/hashtag/twitter_kurds?src=hashtag_click,1243326867236675585
maddeningcow,2020-03-26T23:59:59.000Z,Not testing #Georgia unless you are in hospital or healthcare worker. #coronavirus,https://x.com/hashtag/Georgia?src=hashtag_click https://x.com/hashtag/coronavirus?src=hashtag_click,1243326866750087175
Ainslie_Ward24,2020-03-26T23:59:59.000Z,"As the situation with the #COVID19 pandemic continues to develop, please see the following information regarding our community. #CityofTO  @cllrainslie",https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/CityofTO?src=hashtag_click https://x.com/cllrainslie,1243326866523672581
the_icehouse,2020-03-26T23:59:59.000Z,"Your Icehouse COVID-19 business resource and support base is online now  hubs.ly/H0nWHjZ0  The Icehouse's dedicated resource page for businesses around COVID-19, including critical information, funding and support advice.  #TheIcehouse #COVID19 #SupportAndAdvice",https://t.co/dpOWzJgYDM https://x.com/hashtag/TheIcehouse?src=hashtag_click https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/SupportAndAdvice?src=hashtag_click,1243326866041319430
CarolynBelgum,2020-03-26T23:59:59.000Z,"So, h o.j w are we coming on POE and ventilators? The little to late. Noone is praising test numbers because its started too late we need to test symptomatic and asymptomatic and isolate. Numbers of test per population.",,1243326865772875779
latinabarbie333,2020-03-26T23:59:59.000Z,this damn quarantine got me faded off my ass everyday,,1243326864925614080
Matterport,2020-03-26T23:59:59.000Z,"""Determined home buyers and sellers will find a way — it may just look a little different than before. Homebuyers and sellers are...opting for virtual tours""  @ericapsweeney  @realtordotcom realtor.com/news/real-esta …  #coronavirus #corona #3D #digitaltwins #3Dcapture #innovation",https://x.com/ericapsweeney https://x.com/realtordotcom https://t.co/lfbS5sKAvC https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/corona?src=hashtag_click https://x.com/hashtag/3D?src=hashtag_click https://x.com/hashtag/digitaltwins?src=hashtag_click https://x.com/hashtag/3Dcapture?src=hashtag_click https://x.com/hashtag/innovation?src=hashtag_click,1243326864896282631
DonnaLampkin,2020-03-26T23:59:59.000Z,Count down just a minute away  @GovKemp  along with  @KeishaBottoms  and other state leaders  @wsbtv  #COVID19 #coronavirus #InThis2gether,https://x.com/GovKemp https://x.com/KeishaBottoms https://x.com/wsbtv https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/InThis2gether?src=hashtag_click,1243326864694927362
tweetabird1,2020-03-26T23:59:59.000Z,"Colorado unveils new coronavirus testing program for health care workers, first responders!!!   denverpost.com/2020/03/26/col …",https://t.co/h9icfcakMB,1243326864455651329
MCRDolanlaw,2020-03-26T23:59:58.000Z,County COVID-19 cases jump to 47 as 15 more residents test positive njherald.com/news/20200326/ …,https://t.co/qWc0l8ulzZ,1243326864288079872
javiii973,2020-03-26T23:59:58.000Z,Who else is quarantine asfuck ?,,1243326864178864128
