User_name,Datetime,Content,Links,Tweet_ID
enfro45,2021-01-05T23:59:59.000Z,"Our teachers were right, the government was wrong  counterfire.org/articles/opini …",https://t.co/LBM7jULXRZ,1346607409909932036
Lozmeister15,2021-01-05T23:59:59.000Z,If you shut the borders snd/or enforce hotel quarantine escorted directly to such facilities then you keep population safe and very few travel...and yet not one day have we done this....,,1346607409821835264
PeterKasen,2021-01-05T23:59:59.000Z,"Dude be careful, it's more locked down over there.  You will have to take a test to show negative CV-19, before being allowed to board said plane. I am considering some things before the test is swapped with a 'proof of vaccine/medical passport'. It's coming fast to all of us.",,1346607407883984896
_DanielSinclair,2021-01-05T23:59:59.000Z,"""The lines of communication have broken down.”  wsj.com/articles/world …",https://t.co/5kX8wxJ3xx,1346607407871492096
niravb,2021-01-05T23:59:59.000Z,"Daily Tests (7-day avg):  33 states and/or territories reported increase between 2020-12-29 and 2021-01-05.  On 2021-01-05, it was 1,621,300 ; up by + 9,175 (0.6 %) from 2020-12-29 when 1,612,125 were reported. msightly.com/covid-19/detai …",https://t.co/rYOG4EPZAV,1346607407129112576
No16311733,2021-01-05T23:59:58.000Z,LOOOOOOOOOLLLLL you act like a mandate means something people wear the mask to get in the store then take it off so go back to your house and hide from that big bag virus with a 99.9998% Recovery Rate sooooo scary!!!,,1346607405136834560
sarahspeaks991,2021-01-05T23:59:58.000Z,"Horowitz: With no lockdown or mask mandate, Florida has roughly same hospitalization level as 2018 flu season  theblaze.com/op-ed/horowitz …",https://t.co/UNnA8hldkc,1346607404092444672
sarahsm99465271,2021-01-05T23:59:58.000Z,With those odds is it really worth it? Out of 30 customers at least one could have COVID.  #protectlibraryworkers #closethelibraries,https://x.com/hashtag/protectlibraryworkers?src=hashtag_click https://x.com/hashtag/closethelibraries?src=hashtag_click,1346607403740131328
jstephtrumpet,2021-01-05T23:59:58.000Z,"I'm blessed to not have a severe case of coronavirus, but I miss being able to taste anything.",,1346607403555577857
niravb,2021-01-05T23:59:57.000Z,"Daily Fatalities (7-day avg):  42 states and/or territories reported increase between 2020-12-29 and 2021-01-05.  On 2021-01-05, it was 2,641 ; up by + 451 (20.6 %) from 2020-12-29 when 2,190 were reported. msightly.com/covid-19/detai …",https://t.co/rYOG4EPZAV,1346607401475170313
ghost_mutt_1798,2021-01-05T23:59:57.000Z,I'm already at the stage of lockdown where I'm bidding on a photo of Dolly Parton with Harry Belafonte and a lot of three Coronation Street autographs.,,1346607401206767616
Daliantross,2021-01-05T23:59:57.000Z,"I polled my female friends if the relief I feel when I take my mask off is the same as taking off a bra at the end of the day, and they say ""not even close."" So I will not appropriate female ""bra relief"" culture, out of respect. Still, feels good to take it off. At home...",,1346607400699142145
lunarrosie,2021-01-05T23:59:57.000Z,are there any pics of the blue spirit mask but just not on his face,,1346607400468398080
Tom_Myers,2021-01-05T23:59:57.000Z,"The pandemic is out of control and Georgia voters are determining how the government will function. Meanwhile, over at the One America Network, they are focusing on the important issues of the day.",,1346607399524851713
Marie32123495,2021-01-05T23:59:57.000Z,We are being used as Guinea pigs what will happen if Government allows mutant variant that becomes resistant to the jab?? Shouldn’t be allowed to happen.,,1346607399239643136
ian_inastor,2021-01-05T23:59:57.000Z,"Why can’t they work in shifts? When we need to get something done quickly in construction, we work night shifts! Vaccine doses 24 hours a day!",,1346607398962794496
StarNonbinary,2021-01-05T23:59:57.000Z,Looks great! I've lost the ability to use eyeliner since quarantine started...,,1346607398744715265
RedlandsNews,2021-01-05T23:59:56.000Z,"Coronavirus: Here’s each county’s vaccination total, tier level and ICU region capacity on Jan. 5  trib.al/xSjPHZY",https://t.co/VIJtS3N5Yi,1346607397322838023
niravb,2021-01-05T23:59:56.000Z,"Daily Cases (7-day avg):  52 states and/or territories reported increase between 2020-12-29 and 2021-01-05.  On 2021-01-05, it was 215,608 ; up by + 36,495 (20.4 %) from 2020-12-29 when 179,113 were reported. msightly.com/covid-19/detai …",https://t.co/rYOG4EPZAV,1346607396068728835
owhy3,2021-01-05T23:59:56.000Z,"Rate Of Adverse Reactions To COVID Vaccines Already 50x Higher Than Flu Shot With reports this morning of another otherwise-healthy patient dying suddenly after receiving her first dose of a COVID-19 vaccine,  zerohedge.com/markets/im-jus …",https://t.co/u8CURRTCQ1,1346607395393343489
attard1978,2021-01-05T23:59:56.000Z,This one I don’t have a problem with. If you’re going to go to get the vaccine....why not? Isn’t that what we want. People to get vaccinated?,,1346607394990776321
gardiner3487,2021-01-05T23:59:56.000Z,I can't say for sure but it feels like every time there is a lockdown of all the average citizens there is a surge in Covid-19 cases.  Maybe we try something a little different lockdown all politicians and free the people.,,1346607394592235520
Jamesbobble,2021-01-05T23:59:56.000Z,"We had a lockdown starting on 5th November, during which the new variant established itself. After 3 weeks of falling cases they started rising in London and the South East, yet the lockdown was still lifted.",,1346607394336419841
rumbunter,2021-01-05T23:59:56.000Z,Ready for some peak yinzer stuff? Someone at my son’s basketball game has a Terrible Towel wrapped around their face as a mask,,1346607393988292610
Freddie_bt,2021-01-05T23:59:55.000Z,"Nite evwyone. Typical evnin in our ouse, I’s gardin my ball while Bessie is on da lukout fer cats dats breakin lockdown rules",,1346607392813965313
Jones16Woods,2021-01-05T23:59:55.000Z,"First you say Australia does not compare COVID responses with other countries. Then you say this 'He said comparable countries with strong records on dealing with the virus - such as New Zealand, South Korea, Japan and Taiwan - are all on similar time frames for the rollout. Lies",,1346607392167919617
RealBoydClack,2021-01-05T23:59:55.000Z,I listened to Johnson's television Covid update earlier.  I don't know but .... he didn't answer a single question posed anywhere near understandably.  He ummed and ummed and bumbled out a stream of gibberish.  How the hell he is leader of the UK is beyond comprehension.,,1346607391761174533
villainy_scum,2021-01-05T23:59:55.000Z,You're full of it. Covid has proven you wrong.,,1346607391660417024
UnityofAll,2021-01-05T23:59:55.000Z,"Just before induction, he will be placed on the Covid-19 list and deemed ineligible.",,1346607389655638017
jkmolly39,2021-01-05T23:59:55.000Z,You just happy John  to wear a mask cause it covers most of your ugly mug,,1346607389563363328
WT2107,2021-01-05T23:59:55.000Z,"The same Hazzard who exempted, at 8pm on the 2nd, boat owners outside Pittwater (does Brad have a boat in Pittwater?)to come into Pittwater (our lockdown North zone) but then had to withdraw it at the last minute to midnight when Pittwater residents and Rob Stokes complained!",,1346607389307412485
chad_spalding,2021-01-05T23:59:54.000Z,we all know you were already there before the vaccine,,1346607388657332230
AzazelG559,2021-01-05T23:59:54.000Z,Because the excess deaths couldn't be due to lockdowns right it has to be covid only.,,1346607387226951686
cvcroninvejar,2021-01-05T23:59:54.000Z,"Pretty sure we will never get to leave our house again this year d/t high risk. I pray that teachers, kids, families can stay as safe as possible. Why push this without a state-wide vaccine plan implemented?  @OregonGovBrown  #autoimmunedisease #pandaspans   bit.ly/2L8sgC2",https://x.com/OregonGovBrown https://x.com/hashtag/autoimmunedisease?src=hashtag_click https://x.com/hashtag/pandaspans?src=hashtag_click https://t.co/E6EUlxWsZn,1346607387084394496
TheWestSport,2021-01-05T23:59:54.000Z,The MCG has now been listed as potential exposure site. Here's where the infected person was sitting.  bit.ly/3pS6Esn,https://t.co/o7LCeSfUZ9,1346607386321154048
buge357,2021-01-05T23:59:53.000Z,"@jimcramer   Can’t you just talk about stocks instead of Covid, your a loser",https://x.com/jimcramer,1346607384463085571
jjackso47500133,2021-01-05T23:59:53.000Z,"'Care now has to be rationed': Los Angeles COVID-19 spike is crushing hospitals  a.msn.com/01/en-us/BB1cu … . @realDonaldTrump  Oh Donnie, look what you did. You should be so proud. But CA a Blue state so really doesn't matter right? You've broken medical system. Idiot",https://t.co/szyucytdrF https://x.com/realDonaldTrump,1346607383787704321
ItsBSmithh,2021-01-05T23:59:53.000Z,Can’t wait till this pandemic is over so all these “pretend” doctors can get back to reality,,1346607382898618368
JCstats,2021-01-05T23:59:53.000Z,"CNN exit poll said 44 percent of people in Georgia suffered no financial impact due to COVID? Who are they asking, only people in Alpharetta?",,1346607381262823426
AbiShuuwi,2021-01-05T23:59:52.000Z,Fucking hell who is ordering $50+ of taco bell during a pandemic unless they are breaking every protocol lol,,1346607380650467328
careisthekey,2021-01-05T23:59:52.000Z,If you supported the covid measures then you are a major part of the reason we are moving closer to a totalitarian dystopian state.,,1346607379253747720
mixinicks,2021-01-05T23:59:52.000Z,why can harry wear a mask to go on a run but not to a wedding???,,1346607378926612483
SocialistVoice,2021-01-05T23:59:52.000Z,Workers in the restaurant industry are in dire straits all across the US. But the Restaurants Act proposed in Congress is a $120bn handout to industry owners with no substantive guarantees for the workers who are suffering immensely right now   jacobinmag.com/2021/01/restau …,https://t.co/P2S62Qk0gX,1346607378809184257
Kimmy_Wimmyx3,2021-01-05T23:59:52.000Z,"Lost my aunt due to Covid today, i’m telling y’all please wear a fucking mask and go get tested if you feel sick!",,1346607378234531841
