User_name,Datetime,Content,Links,Tweet_ID
iOptimizeRealty,2020-12-12T23:59:59.000Z,Will Tenants Have the Upper Hand in a Post-Coronavirus World? #CRE #COVID-19 #TenantTips #NewNormal hubs.ly/H0Ck0pY0,https://x.com/hashtag/CRE?src=hashtag_click https://x.com/hashtag/COVID?src=hashtag_click https://x.com/hashtag/TenantTips?src=hashtag_click https://x.com/hashtag/NewNormal?src=hashtag_click https://t.co/6G5g7PPmYY,1337910101038993408
s4IjAvRjaAa3CVY,2020-12-12T23:59:59.000Z,Black Chicagoans anxious about Covid-19 vaccine as historic hospital set to close  nbcnews.com/news/us-news/b …,https://t.co/TJcrKrei0H,1337910100296486912
JennRedd4,2020-12-12T23:59:59.000Z,Why don't you do you and wear your mask that does NOTHING but make y'all look like idiots. More than you already do.  Leave us TRUE PATRIOTS alone.  By Karen.,,1337910099961126912
JKirchinger,2020-12-12T23:59:59.000Z,@0Gre3f  @Lepplady  @MrsBanks2015  on the topic of DV. This conversation can help many. There are places like this all over. #JusticeForJohnnyDepp  CHOICES adapts to helping those in need during pandemic  newsbreakapp.com/n/0XuxK1Yv?s=a …,https://x.com/Lepplady https://x.com/MrsBanks2015 https://x.com/hashtag/JusticeForJohnnyDepp?src=hashtag_click https://t.co/dKt829kZy3,1337910099680038913
IamApril317,2020-12-12T23:59:59.000Z,"Ashanti got Covid smh she’s def sick on there but like a cold, overall she seems fine",,1337910098300186624
sheistoohot_,2020-12-12T23:59:58.000Z,They’re postponing it she just tested positive for COVID,,1337910096903467008
eliteboxer,2020-12-12T23:59:58.000Z,"It’s a conspiracy as soon as we get the vaccine  big fight news announced defo linked!! Miss the days of Dokes, Bowe, Tubbs, Witherspoon etc or even cruiser heavies like Ezra sellers, Bob foster etc",,1337910096739901441
isiahleavai,2020-12-12T23:59:58.000Z,Covid or not they better put that damn #versuz on,https://x.com/hashtag/versuz?src=hashtag_click,1337910094739062785
GotmelikeRoook,2020-12-12T23:59:57.000Z,Ashanti test positive for COVID,,1337910091962408961
Brandon36328919,2020-12-12T23:59:57.000Z,From your precious Coochi Him self! NO MASK FOR THIS GUY!!!!!,,1337910089479548928
ythea_t,2020-12-12T23:59:56.000Z,U.S. says COVID-19 vaccine to start arriving in states Monday  post-gazette.com/news/covid-19- … via  @PittsburghPG,https://t.co/gZ5FKbzk5N https://x.com/PittsburghPG,1337910088422612993
