User_name,Datetime,Content,Links,Tweet_ID
t0nyyates,2020-10-25T23:59:59.000Z,"If a vaccine started to look really imminent, there would come a point where it would not be worth it to try to fix test and trace properly.  No point in risking it getting even worse while resources are consumed turning it around, as the payback period would be too short.",,1320515483100160000
cypherlearning,2020-10-25T23:59:59.000Z,Important Lessons Learned During the Pandemic and How They Can Drive Needed Change from  @E_Sheninger   hubs.ly/H0yjTZq0,https://x.com/E_Sheninger https://t.co/mD4TmQYSwQ,1320515482605309954
BostickMarilyn,2020-10-25T23:59:59.000Z,I am watching Trump on 60 minutes and trump has pandemic hair.,,1320515482328440835
cdorobek,2020-10-25T23:59:59.000Z,He never says how  - this is the administration that believes in magical thinking... COVID... health care...,,1320515481573404672
PolitiFact,2020-10-25T23:59:59.000Z,Donald Trump wrong that greater testing is driving coronavirus case load  politifact.com/factchecks/202 … #60Minutes,https://t.co/aGAKVbqd86 https://x.com/hashtag/60Minutes?src=hashtag_click,1320515480860397570
Feynman103,2020-10-25T23:59:59.000Z,"WCVB Boston: Marblehead High School going fully remote following house party, superintendent says. wcvb.com/article/marble …  via  @GoogleNews",https://t.co/iBkzOenZe9 https://x.com/GoogleNews,1320515480155754496
VallejoRPadilla,2020-10-25T23:59:58.000Z,"I wish the Ignoramus-In-Chief was capable of appreciating real medical expertise!  But, he's a global warning denier and therefore a science denier.  Victims of global warming and/or the Covid-19 Virus will have no use for PROFITS.",,1320515479333601280
ed_in_NoVA,2020-10-25T23:59:58.000Z,Covid Wave,,1320515479232983041
Baconaut22,2020-10-25T23:59:58.000Z,"I think that makes more of an argument for Tim then.    Brady steps in  and they immediately become a contender.   He leaves and a competent QB takes his place and they can't win.   COVID aside, I think Brady had a lot to do with the success, just like Belichek has as well.",,1320515479228895236
BigeVona,2020-10-25T23:59:58.000Z,"Sep 17, 2020 — Greg Abbott loosens coronavirus restrictions for restaurants and other businesses in most ... who will be trained and then permitted to to go inside a resident'   TEXASDA  hal boyle..Eylulde  Texas da tum kisitlamalar Gevsetildi....COVA BIR URBAN MASALI",,1320515477903466496
MichaelrDRC,2020-10-25T23:59:58.000Z,Lockdown Sessions #218: Music Box (The Minnows)  @minnowsmusic   youtu.be/A4qWiyJl1JA,https://x.com/minnowsmusic https://t.co/9b7QsruglO,1320515476800315394
GumbysGrandson,2020-10-25T23:59:57.000Z,If only Trump didn't completely eradicate the pandemic response team out of spite for Obama more people would be alive today,,1320515475277811714
ketagoesglobal,2020-10-25T23:59:57.000Z,"Thanks for the clarification. In May he toured a mask factory in AZ, sans mask, reportedly because he wanted to shore up votes.   To me it's that he has ZERO leadership skills, and won't listen to those who do, and his belief that he can talk anything into or out of existence.",,1320515472647880704
carlrberry,2020-10-25T23:59:57.000Z,I would Lee washed up Hurst people av died n u think ya funny n all comments I bet each one wears a mask but deny it on twitter,,1320515471414824960
hscelebrities,2020-10-25T23:59:56.000Z,COVID-19’s Impact on the Home Health Industry Is Still Unclear  celebznews.com/2020/10/25/cov …,https://t.co/mVQrlExpy4,1320515469930102784
MadujithRanath1,2020-10-25T23:59:56.000Z,It's not getting any easier for Trump with every day passing and the pandemic situation also not helping him. CNN has done an interesting comparison about Trump with Jimmy Carter in 1980. Anybody remember the situation back then? bit.ly/Trumprealchall …,https://t.co/sUL0e7aeOp,1320515468189315072
DarlaDonna,2020-10-25T23:59:56.000Z,Protecting our kids from a deadly pandemic is the best Christmas gift ever. Thanks  @Macys    I'll be sure to buy some nice things online from you this year.,https://x.com/Macys,1320515468092796928
sanaqours,2020-10-25T23:59:56.000Z,the way it says no mask no entry and they just walk in anyway and don’t get stopped,,1320515467992289280
lonmonsterswife,2020-10-25T23:59:55.000Z,But the douche won’t quarantine,,1320515467002470401
Dedeahf,2020-10-25T23:59:55.000Z,@realDonaldTrump   Rounding that corner!!  El Paso officials ask residents to stay home for two weeks as COVID-19 hospitalizations surge,https://x.com/realDonaldTrump,1320515466297827333
h2oroxie,2020-10-25T23:59:55.000Z,Colorado Churches Win Against COVID Orders,,1320515465496555520
ofiranet,2020-10-25T23:59:55.000Z,"This is a big GOP disgrace, with families struggling to feed  their children, pay electric, phone and rent/mortgage.  If the GOP had not fired the National Security Council directorate who were preparing for another the pandemic, it would have been handled. They are at fault!",,1320515464829743104
ssharma68,2020-10-25T23:59:55.000Z,Ontario willing to take 'swift action' after record spike in COVID-19 cases - CTV Toronto  toronto.ctvnews.ca/ontario-willin …,https://t.co/Sd0vc1e4gg,1320515463835598848
thatdoesnotrock,2020-10-25T23:59:55.000Z,"If we lived in a sane world, 2020 would de-romanticize the idea of a zombie pandemic for a generation or two.",,1320515463164628992
Lsuern,2020-10-25T23:59:54.000Z,"We are standing strong against Donald Trump, his poorly chosen right wing judges,  his corrupt administration and impotent covid response. #VoteHimOut2020",https://x.com/hashtag/VoteHimOut2020?src=hashtag_click,1320515462703316993
RussDaum,2020-10-25T23:59:54.000Z,"home sick, I tested for COVID Friday and goodness came up negative::::stayed in this weekend to heal up best as possible :: poked through old boxes and found treasures shown above which had been lost to me for quite awhile...",,1320515462187372544
realmattcooke,2020-10-25T23:59:54.000Z,That film scarred me as a child lol.  My dad had a Freddy mask and would chase me around the house with it,,1320515462040588288
STForeignDesk,2020-10-25T23:59:54.000Z,Australia's coronavirus hot spot reports zero cases for first time since June  straitstimes.com/asia/australia …,https://t.co/DseJNDoaoa,1320515461910593537
PoffAlex,2020-10-25T23:59:54.000Z,"That's a CTV (right wing) report that again, doesn't tell the whole story. Fear of external covid 19 contamination will delay the process.",,1320515459532398595
sdtips,2020-10-25T23:59:53.000Z,Frustration Over “Mask Pollution” in San Diego   nbcsandiego.com/news/local/fru …,https://t.co/PukNTgtQpz,1320515457162514433
