User_name,Datetime,Content,Links,Tweet_ID
iOptimizeRealty,2021-01-09T23:59:59.000Z,COVID-19: Changing the Landlord-Tenant Relationship #CRE #COVID-19 #Office #Warehouse #TenantTips hubs.ly/H0DlrK60,https://x.com/hashtag/CRE?src=hashtag_click https://x.com/hashtag/COVID?src=hashtag_click https://x.com/hashtag/Office?src=hashtag_click https://x.com/hashtag/Warehouse?src=hashtag_click https://x.com/hashtag/TenantTips?src=hashtag_click https://t.co/QwEWuLZ3Gn,1348056960109834243
DemocracysBurnR,2021-01-09T23:59:58.000Z,The mob literally attacked 1/3 of our government. 33% of our government was forced to lockdown  due to the lies and actions of Trump since the election. He incited violence against our government. Your oath of office requires you to defend the constitution not your party.,,1348056953466081283
JuanpoReu,2021-01-09T23:59:57.000Z,Puto Covid.,,1348056952643969026
MononIperson,2021-01-09T23:59:57.000Z,Healthy doctor dies after Covid-19 vaccine  cnn.com/2021/01/06/hea …,https://t.co/DO32pAzdL2,1348056952371347465
guthook,2021-01-09T23:59:57.000Z,He probably just wanted to get his COVID vaccination,,1348056952086147075
oranv,2021-01-09T23:59:57.000Z,"Goes to show how out of the loop I am. I haven’t heard “Blinding Lights” until New Year’s Eve and now I hear it everywhere. Like the current pandemic, it was released in late 2019.",,1348056951528124416
EmmaYottie,2021-01-09T23:59:57.000Z,"Reminder: We’ve got more than one crisis to deal with. 300,595 new cases of coronavirus were reported on January 8, 2021. And a new, more communicable variant already in communities across the US.",,1348056950634934273
LFC20205,2021-01-09T23:59:57.000Z,If this poll was done by the majority of covid bed wetters the not my business would be 1%.,,1348056950576177158
lyricstitches,2021-01-09T23:59:56.000Z,Lockdown date night,,1348056948957184002
moheroy,2021-01-09T23:59:56.000Z,Or the vaccine,,1348056948730638338
Humppppppppp,2021-01-09T23:59:56.000Z,Man fuck a mask,,1348056948525182976
hoosiers713,2021-01-09T23:59:56.000Z,"Shut downs won’t do anything besides further ruin more small businesses. Instead, I am waiting for  @SylvesterTurner  do give me a vaccine",https://x.com/SylvesterTurner,1348056947979931648
JennyJones1313,2021-01-09T23:59:56.000Z,10yrs #ToryMismanagement &  #ToryBrexitCoup 2enable Tories&backers 2plunderUK; 37%ofelect voting4 unspec.LEAVEin corruptedREF =UNDEMO;HOPE=oppostn parties co-opNOWin #XpartyProgressiveAlliance 2manage:COVID+ #UKpoliticalREFORM &intro #PR4UK 2#MakeALLvotesCount #FPTPisUndemocratic,https://x.com/hashtag/ToryMismanagement?src=hashtag_click https://x.com/hashtag/ToryBrexitCoup?src=hashtag_click https://x.com/hashtag/XpartyProgressiveAlliance?src=hashtag_click https://x.com/hashtag/UKpoliticalREFORM?src=hashtag_click https://x.com/hashtag/PR4UK?src=hashtag_click https://x.com/hashtag/FPTPisUndemocratic?src=hashtag_click,1348056945945669637
Ralph180183,2021-01-09T23:59:56.000Z,Nope. Still on the Covid list I believe,,1348056945685635073
CasandraOrejana,2021-01-09T23:59:56.000Z,Probablemente fake news  amp.dw.com/en/coronavirus …,https://t.co/Xy9RzVhu6v,1348056945106804736
Mythos_13,2021-01-09T23:59:55.000Z,Behind the mask: The rise of Leslie Vernon.,,1348056944263786498
BearsTravel,2021-01-09T23:59:55.000Z,"Be honest, you don't have a clue how to stop covid do you? Thing is no one else does either, we are all DOOMED.",,1348056943567495169
CoastalKellyCA,2021-01-09T23:59:55.000Z,"yes, but if the facility is already innundated with covid, it is almost impossible to isolate people who haven't been infected..unfortunately.",,1348056943345217537
_elliottxo,2021-01-09T23:59:55.000Z,"Naw, posted about maybe dying ma hair black and all of a sudden av got some fucking tool bag for the second time in a few days giving me grief in my mentions shouting about there being a pandemic going on that who the fuck cares. Don’t even follow the tit",,1348056942909018120
AWEdaciousness,2021-01-09T23:59:55.000Z,You haven’t seen a playroom mess until the first freeze during a #pandemic #sendhelp #toddlerlife #boymom #parenting #lockdown2021,https://x.com/hashtag/pandemic?src=hashtag_click https://x.com/hashtag/sendhelp?src=hashtag_click https://x.com/hashtag/toddlerlife?src=hashtag_click https://x.com/hashtag/boymom?src=hashtag_click https://x.com/hashtag/parenting?src=hashtag_click https://x.com/hashtag/lockdown2021?src=hashtag_click,1348056941952708608
GeoffWacker,2021-01-09T23:59:54.000Z,Are we still doing COVID?,,1348056940639870978
ojvhteuhyhes,2021-01-09T23:59:54.000Z,they’re still getting the vaccine before a lot of other 90 year olds who aren’t able to socially distance in a literal palace,,1348056937456349191
El35536,2021-01-09T23:59:54.000Z,Maybe it's to keep you from covid patients.,,1348056937141661697
sweetbeccaj,2021-01-09T23:59:53.000Z,The #Covid pandemic contributed to my personal burnout and collapse over the summer. My (female) manager at the time responded by criticizing my productivity and terminating my assignment. I’ve been on leave since August without pay. #GBAplus   vox.com/the-highlight/ …,https://x.com/hashtag/Covid?src=hashtag_click https://x.com/hashtag/GBAplus?src=hashtag_click https://t.co/PHutuONH1n,1348056935745138689
BlueDwarf6,2021-01-09T23:59:53.000Z,"Very very few are saying this, we just don't want to destroy the resources of our country to deal with a future epidemic which may be more like 1918 which killed many young healthy people and many collapsed in the street. Neither lockdown nor masks work.",,1348056935011151872
_D_ManUK,2021-01-09T23:59:53.000Z,really old people get a vaccine!,,1348056933551505413
