User_name,Datetime,Content,Links,Tweet_ID
aellis13,2020-06-17T23:59:59.000Z,can’t believe mercury is allowed to go in retrograde during a pandemic,,1273405061314433025
DonMakeNew1,2020-06-17T23:59:59.000Z,"Go to 929 Bowen Street Oshkosh, WI if you want salvation from COVID-19 or just wait to die.  I’m a seer and revival starts there.",,1273405060236492802
xslimt3,2020-06-17T23:59:59.000Z,XSL IMT continues to provide management during this pandemic through many new health & safety precautions. The Incident Command Post is prepared to help prevent the spread of #COVID19 so emergency personnel can continue to provide emergency services during & after the #AvilaFire,https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/AvilaFire?src=hashtag_click,1273405057522733056
Geezxs,2020-06-17T23:59:59.000Z,Lockdown 4 what,,1273405057258655746
crybaaaabby,2020-06-17T23:59:58.000Z,This pandemic really has ppl acting pathetic,,1273405056977641472
BrandonMcKean7,2020-06-17T23:59:58.000Z,"Not do too much murder but allow UN Agenda 21, surveillance state ect, to be expedited. Of course it could be an accidental leak. And the opportunity is being ceased. Has to be some Agenda given the manufactured nature of the pandemic response.",,1273405056277196802
Jelerien,2020-06-17T23:59:58.000Z,"Hey,  @PinalCSO  why is there no tweet about  @sherifflamb1  and his POSITIVE COVID-19 status? @dougducey  it's claimed he contracted it at a campaign event. Maybe those are bad ideas?",https://x.com/PinalCSO https://x.com/sherifflamb1 https://x.com/dougducey,1273405054884560896
coldgamesixx,2020-06-17T23:59:58.000Z,Damn that's crazy no vaccine for nobody then,,1273405053005631489
ozymmandias,2020-06-17T23:59:57.000Z,Another thing COVID-19 taked from me  t.co/Isau2bCeUi,https://t.co/Isau2bCeUi,1273405052548505600
cpecq,2020-06-17T23:59:57.000Z,". @hratsea  The callous position to take is not standing up for the human rights of seafarers, to hide behind the pandemic & use it as an excuse to attack seafarers who are working on conditions akin to modern day slavery. Wondering which of your corporate donors is behind this   t.co/ilkxRMFlvH",https://x.com/hratsea https://t.co/ilkxRMFlvH,1273405051915116544
iknowthatpete,2020-06-17T23:59:57.000Z,"Why are grocery store clerks and fast food people making minimum wage ""essential"" during a pandemic and people started protesting over not being able to get their hair done? Is it a complete backward set of priorities or just ""Murica""?",,1273405051243921409
EfarmN,2020-06-17T23:59:57.000Z,"#Argentina #Pandemia #Globalization #Markets #Commodities  Despite the global isolation measures and measures to mitigate the progress of the #coronavirus, the export of #grains grew compared to 2019. Click:  bit.ly/28000grainexpo …",https://x.com/hashtag/Argentina?src=hashtag_click https://x.com/hashtag/Pandemia?src=hashtag_click https://x.com/hashtag/Globalization?src=hashtag_click https://x.com/hashtag/Markets?src=hashtag_click https://x.com/hashtag/Commodities?src=hashtag_click https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/grains?src=hashtag_click https://t.co/XFlgJH5bMX,1273405051239792640
jacinda_chew,2020-06-17T23:59:56.000Z,"We plan to support US-based remote work as of 2021. Right now we are working from home due to COVID-19 and are not asking people to immediately relocate, but our current openings are slated to work in Burbank or Durham. Long story short, it doesn’t hurt to apply!",,1273405047368380416
alisonlaiMD,2020-06-17T23:59:56.000Z,I will not even discuss the lmcc part 2 in this thread bc why are we taking a summative Med school exam in the middle of our specialized residencies. I hope that  @MedCouncilCan  has thought through what this clinical exam will look like this social distancing year. (Or cancel it),https://x.com/MedCouncilCan,1273405047020441600
PathipakaRavin8,2020-06-17T23:59:56.000Z,Protecting yourself in the monsoon: Why an expert is suggesting you wear a three-ply surgical mask  indianexpress.com/article/explai … via  @IndianExpress,https://t.co/8PG1SZb7su https://x.com/IndianExpress,1273405046676312066
TBBusiness,2020-06-17T23:59:56.000Z,"This email offers an important update on some of the available small business resources, including news on the SBA’s Economic Injury Disaster Loan (EIDL) program and Paycheck Protection Program (PPP).  texasborderbusiness.com/update-for-tex …",https://t.co/X5pLoXPCT8,1273405046550560775
petfulcom,2020-06-17T23:59:56.000Z,Training the COVID-19 Detection Dogs  petful.com/working-dogs/c …,https://t.co/YByGXvZmK8,1273405046470979584
UntillAllAreOne,2020-06-17T23:59:56.000Z,You did very little. In the next 12 months we will see insolvency and bankruptcy rise to levels never seen. Profits were put before people. Why all rent and mortgauge payments were not frozen untill this pandemic subsided is anyone's guess.,,1273405045560635392
FumyRita,2020-06-17T23:59:56.000Z,"I started working at 6AM to finish all my wrk & go volunteer 4 d food distribution to ppl affected by d COVID-19 pandemic.   W/ my LL Class XXXIII & other amazing volunteers:  115,000 lbs of food. 4,127 ppl served. 1,076 households served.   Thank u  @UWofAcadiana  @ULLafayette",https://x.com/ULLafayette,1273405045309128704
WritesReader,2020-06-17T23:59:55.000Z,"I hear you. Thanks to covid and social distancing, I managed to avoid my annual visit to urgent care and some emergency breathing treatment",,1273405043685732353
hungrydrunk,2020-06-17T23:59:55.000Z,@andywangnyla  any word on The Bear and Star reopening?,https://x.com/andywangnyla,1273405043207634945
alisonlaiMD,2020-06-17T23:59:55.000Z,"In light of the COVID-19 crisis, the lmcc has been arranged to be delivered virtually - which seemed to be a better or at least somewhat of an adaptation compared to the royal college certification exams (which have been postponed completely)",,1273405042826117120
RedCross,2020-06-17T23:59:55.000Z,"Yes, as of 6/15 we are testing all donations for Covid-19 antibodies. We expect to offer this test throughout the summer months.",,1273405042763194371
Carlos_SSG,2020-06-17T23:59:55.000Z,"AIMM Webinar 06/24, 10a PT: Social Distance From #Chinese & #SouthAsian Consumers…at Your Own (Financial) Risk. Presented by Ethnicity Matters. SouthAsian and Chinese represent a clear growth opportunity in CPG & other key categories learn more. Join us  ow.ly/fqvH50AaMQz",https://x.com/hashtag/Chinese?src=hashtag_click https://x.com/hashtag/SouthAsian?src=hashtag_click https://t.co/XCdcZzKJln,1273405042725396485
enfiIme,2020-06-17T23:59:55.000Z,"wow, lockdown is hitting i see",,1273405042352099330
FrikiMarmota,2020-06-17T23:59:55.000Z,Lockdown with Michael,,1273405041416732672
Sysko212,2020-06-17T23:59:54.000Z,IMAGINE BEING SO AGAINST PEOPLE DOING ANYTHING DURING COVID  BUT  WANTING NBA PLAYERS TO PLAY RN...  SOMEONE MAKE IT MAKE SENSE.,,1273405039504240641
thatsadshamyl,2020-06-17T23:59:54.000Z,"damn you all will get offended at Dr.Yasmin Rashid calling you jahil (ignorant) but you still won't stay at home, you still won't follow SOPs. Shabash meray pyaray Pakistanio, meray cheetay, meray shehzaday, y'all totally proved her wrong!",,1273405038971498497
fox13,2020-06-17T23:59:54.000Z,"Governor Gary Herbert unveiled the latest version of the state's plan for economic recovery from the COVID-19 pandemic, vowing the state would rebound stronger than before. fox13now.com/news/coronavir …",https://t.co/jSW9nr2NkV,1273405038279356416
destynerodfitz,2020-06-17T23:59:54.000Z,"to those who find themselves bashing people on unemployment during a pandemic, you realize it’s money they’ve already worked for & paid into taxes right...the problem isn’t people collecting more than their usual pay, it’s that their usual pay is less than what they can collect.",,1273405038187220992
solutionsforum,2020-06-17T23:59:54.000Z,Mask up beats close up.,,1273405037339803648
cgp42,2020-06-17T23:59:54.000Z,It happened less than an hour from where I live. It was only a few years back that a billboard of just a huge confederate flag was taken down from the side of one of our main use stretch of interstate.  Quarantine isn't as hard when you live in MAGA country.,,1273405036379414528
JeremySWallace,2020-06-17T23:59:53.000Z,Check out Arizona Gov. Doug Ducey reversing course and granting authority back to cities and counties to mandate masks. Arizona’s seen a spike in COVID cases since Memorial Day.,,1273405036018765827
daily_trust,2020-06-17T23:59:53.000Z,"COVID-19: For pregnant women, it’s a tougher battle  dailytrust.com.ng/covid-19-for-p …",https://t.co/qHTcz3KvUM,1273405035850936320
GretchenAPeck,2020-06-17T23:59:53.000Z,"An estimated 12,000 VA hospital patients contracted COVID-19 while the POTUS downplayed the threat, stockpiled a useless drug, outbid States for PPE, and helped enrich distributors. As of May 2020, at least 1,000 vets had died from the virus. Not the ""highest standard of care.""",,1273405032554213382
DonMakeNew1,2020-06-17T23:59:53.000Z,"Go to 929 Bowen Street Oshkosh, WI if you want salvation from COVID-19 or just wait to die.  I’m a seer and revival starts there.",,1273405032512118784
deplorableYaYa,2020-06-17T23:59:52.000Z,"He will pay good money I'm sure. Somehow make time believe they r victims, whites who resist the vaccine will be labeled haters",,1273405030167650304
kthloml_,2020-06-17T23:59:52.000Z,Ohh i’ve been a member for nearly a year now and it still says they don’t deliver atm i’m pretty sure it’s bc of covid..,,1273405029500755974
sheltoncml,2020-06-17T23:59:52.000Z,Trump is so ignorant:  From the article: The federal government is stuck with 63 million doses of hydroxychloroquine now that the US Food and Drug Administration has revoked permission for the drug to be distributed to treat coronavirus patients. cnn.com/2020/06/17/hea …,https://t.co/wrV9Bv6ygz,1273405029173669888
holybullies,2020-06-17T23:59:52.000Z,great. now I'm gonna be thinking about your naked body.  I HATE this coronavirus social distancing!!!! LOL,,1273405028842291201
BengschTim,2020-06-17T23:59:52.000Z,Batman Mask of Phantom from 1993 with best Joker all time and Best Bruce Wayne and Batman all time Mark Hamill and Kevin Conroy,,1273405028712296448
karimefrancopz,2020-06-17T23:59:52.000Z,Pinche covid quiero ir a margot,,1273405027814715398
YeYengYel,2020-06-17T23:59:51.000Z,"""The Philippines handled the pandemic very smoothly.""   NO SHIT!",,1273405027697045505
ykthesecond,2020-06-17T23:59:51.000Z,you didn’t have a job before the pandemic either bro,,1273405025528799243
RasBenjiMassop1,2020-06-17T23:59:51.000Z,"Kayapó chief dies from COVID-19 in Brazil, led protest against Amazon dam flip.it/yjDSXk",https://t.co/iLRdrdOqZx,1273405025377804296
HereBeProof,2020-06-17T23:59:51.000Z,"So, how many ££millions have been paid to #CummingsCronies  for  @BorisJohnson 's ""world-beating"" phone app that was needed in order to ease lockdown?  EVERYTHING this govt does is delayed, except for the #Brexit catastrophe...! bbc.co.uk/news/technolog …  @ukskies  @Davidmetroland",https://x.com/hashtag/CummingsCronies?src=hashtag_click https://x.com/BorisJohnson https://x.com/hashtag/Brexit?src=hashtag_click https://t.co/xUUs0awZdM https://x.com/ukskies https://x.com/Davidmetroland,1273405025101008900
