User_name,Datetime,Content,Links,Tweet_ID
Pravduh15,2020-05-14T23:59:59.000Z,Fauci and all experts seem to have a consensus message.  The pandemic is just getting started.   Wear masks.   Avoid public spaces as much as possible.,,1261083873649311749
TheBahnsenGroup,2020-05-14T23:59:59.000Z,"Today's COVID and Markets Missive and Podcast from David L. Bahnsen, TBG CIO and Managing Partner -  bahnsen.co/2Lvdgeo",https://t.co/UUsx5jGrqM,1261083873351471105
Saifyyy21,2020-05-14T23:59:59.000Z,"my avi is my current state in lockdown, I’m not usually that clapped",,1261083872957210624
ichbindrbug,2020-05-14T23:59:59.000Z,My completed task during Quarantine time. You can also cut your time more wisely by doing course like this. #UtiliseLockdownWisely #QuarantineDiaries #Coursera,https://x.com/hashtag/UtiliseLockdownWisely?src=hashtag_click https://x.com/hashtag/QuarantineDiaries?src=hashtag_click https://x.com/hashtag/Coursera?src=hashtag_click,1261083872671850501
TheOCDGamer,2020-05-14T23:59:59.000Z,Nice mask asshole,,1261083872328069121
jamaicastar,2020-05-14T23:59:59.000Z,"#CoronaMeter: Five more patients have recovered in the last 24 hours pushing the tally of recoveries to 118. In the meantime, Jamaica recorded no new positive case of #covid19 in the last 24 hours. So far, 7,780 samples have been tested. #coronavirus #Jamaica #starcoronameter",https://x.com/hashtag/CoronaMeter?src=hashtag_click https://x.com/hashtag/covid19?src=hashtag_click https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/Jamaica?src=hashtag_click https://x.com/hashtag/starcoronameter?src=hashtag_click,1261083872084791297
thesavvybookkee,2020-05-14T23:59:59.000Z,"JobKeeper, ATO Stimulus and Coronavirus Questions Answered  Amy covers helping clients with managing cashflow, journal entries to record Stimulus payments, to wielding your authority as a BAS agent to build credibility.  Join Amy Hooke now Friday 10am bit.ly/3dB78gy",https://t.co/QfvGDrCWKm,1261083871896047618
kimberlylerch,2020-05-14T23:59:59.000Z,"I didn't think ""social distancing"" would last much past turn 1",,1261083871732551681
the_icehouse,2020-05-14T23:59:59.000Z,"May 15th  2020 – Weekly webinar series recordings available now  hubs.ly/H0qy6_d0  The latest round of webinars are available and address small business loan schemes, and reimagine the business landscape post COVID-19.  #TheIcehouse #WebinarSeries #StrongerTogether",https://t.co/t0U97yEjYW https://x.com/hashtag/TheIcehouse?src=hashtag_click https://x.com/hashtag/WebinarSeries?src=hashtag_click https://x.com/hashtag/StrongerTogether?src=hashtag_click,1261083871640195074
PBO27,2020-05-14T23:59:59.000Z,One cool thing about this pandemic is that people cross the street when u walk past them.,,1261083871405277184
