User_name,Datetime,Content,Links,Tweet_ID
AmericansUnit,2020-12-15T23:59:59.000Z,This fat Buffalo obviously doesn't believe masks work. #StaceyAbrams foxnews.com/politics/stace …,https://x.com/hashtag/StaceyAbrams?src=hashtag_click https://t.co/9yD6MkKr7b,1338997264182697986
savagesam09,2020-12-15T23:59:59.000Z,Hopefully you get to celebrate turning 30. Covid fucked up all my plans lol,,1338997263985561600
iOptimizeRealty,2020-12-15T23:59:59.000Z,"Large Brokerages, Small Towns: The Disconnect #CRE #TenantTips #TenantRep #Office #Warehouse #COVID-19 #NewNormal     hubs.ly/H0CpJQM0",https://x.com/hashtag/CRE?src=hashtag_click https://x.com/hashtag/TenantTips?src=hashtag_click https://x.com/hashtag/TenantRep?src=hashtag_click https://x.com/hashtag/Office?src=hashtag_click https://x.com/hashtag/Warehouse?src=hashtag_click https://x.com/hashtag/COVID?src=hashtag_click https://x.com/hashtag/NewNormal?src=hashtag_click https://t.co/WFcM86eJuj,1338997263520198656
elpicaro18,2020-12-15T23:59:59.000Z,Covid,,1338997263507591173
nancyer1120,2020-12-15T23:59:59.000Z,jesus watching as cases soar while government’s refuse to lockdown completely before christmas,,1338997262698033152
ctvedmonton,2020-12-15T23:59:59.000Z,Edmonton respiratory therapist becomes first Albertan to get COVID-19 vaccine,,1338997261456601095
CathyWelsh2,2020-12-15T23:59:58.000Z,The AMA just quietly announced Hydroxychloroquine is a therapeutic and a prophylactic for the Chinese virus and America counts road kill as COVID,,1338997260227661830
mcmahon_96,2020-12-15T23:59:58.000Z,Heartwarming: dollar tree employee dying of covid allowed by manager to pick ANYTHING from the store,,1338997259631906816
RockefellerInst,2020-12-15T23:59:58.000Z,"Our latest analysis examines the recent increase in overdose deaths from cocaine, including who is affected and where, and challenges associated with treatment.  rockinst.org/blog/the-role- …",https://t.co/3eFpx8ELHG,1338997259443331072
Lisa_See,2020-12-15T23:59:58.000Z,"I in 100 people are infected with Covid-19 in Los Angeles County, and I just heard on  @kcrw  that we have fewer than 100 ICU beds left.  Our county has 10.4 million people.",https://x.com/kcrw,1338997259363524612
tie_madam,2020-12-15T23:59:58.000Z,He has not said one thing about COVID in quite some time-even though 1000’s r dying daily. This is why the talk about him fighting & by any means necessary 2 stay in office 2 avoid jail time seems more true each day because the sob is not doing any work as the current president,,1338997257249689603
Empiretrader82,2020-12-15T23:59:58.000Z,"Here's one from USA, the Illinois health minister.   ""Technically if you died of a clear alternate cause but had Covid at the same time you are counted as a Covid Death""  You don't think they are also doing this in Canada? youtube.com/watch?v=6SjwUX …",https://t.co/H0qPKwCzOh,1338997256989511681
Karma478,2020-12-15T23:59:57.000Z,"Manchester, les millors vacances juntes (2019, pre covid)",,1338997256574394369
jcocococo,2020-12-15T23:59:57.000Z,They are trying to take the population down with the vaccine by 1 billion? Covid & Gates? What about the attacking of testicles?,,1338997255370547201
billie4short1,2020-12-15T23:59:57.000Z,I've been wearing a mask when I leave the house since March 15th. I can do another 100 days w/o a problem.,,1338997254133174272
will6848,2020-12-15T23:59:57.000Z,My bronchitis started acting up yesterday my boss said don’t come back till I get a Covid test so I get to go get a stick up my nose tomorrow morning,,1338997252648525826
AnimatedToku,2020-12-15T23:59:57.000Z,"I’ve felt this way long before the pandemic started, it’s just getting harder to live with more recently",,1338997252589821954
John_Rred,2020-12-15T23:59:56.000Z,"Humor me, madame. Right wing populism cannot cover the fact that a targeted approach of vaccine administration will still be better (just like the fact that mass testing 'for everyone' was not favored). The spread was already treated by the govt as minimal even during its peak.",,1338997251310489600
jakezscott_,2020-12-15T23:59:56.000Z,We expect the people who walk into a door that clearly says “exit only” to follow pandemic protocols?,,1338997249100005377
