User_name,Datetime,Content,Links,Tweet_ID
godroneup,2020-12-02T23:59:59.000Z,Why #contech like #drones will be “ubiquitous on jobsites”  #construction #constructiontechnology   bit.ly/36x1N9u by  @4ConstructnPros,https://x.com/hashtag/contech?src=hashtag_click https://x.com/hashtag/drones?src=hashtag_click https://x.com/hashtag/construction?src=hashtag_click https://x.com/hashtag/constructiontechnology?src=hashtag_click https://t.co/sS01PxvHjA https://x.com/4ConstructnPros,1334286222655713281
objex,2020-12-02T23:59:59.000Z,Google Cloud is experimenting with the 'on-site off-site' to fuel creativity  hubs.ly/H0BVH2-0 #GoogleCloud #ObjexTech  @mazrnow,https://t.co/GDvn2thy8u https://x.com/hashtag/GoogleCloud?src=hashtag_click https://x.com/hashtag/ObjexTech?src=hashtag_click https://x.com/mazrnow,1334286222383079424
iOptimizeRealty,2020-12-02T23:59:59.000Z,Best Business Practices For Corporate Tenants During The Pandemic #CRE #COVID-19 #TenantTips #CorporateTenants #CorporateRealEstate    hubs.ly/H0BMj6t0,https://x.com/hashtag/CRE?src=hashtag_click https://x.com/hashtag/COVID?src=hashtag_click https://x.com/hashtag/TenantTips?src=hashtag_click https://x.com/hashtag/CorporateTenants?src=hashtag_click https://x.com/hashtag/CorporateRealEstate?src=hashtag_click https://t.co/lcwjPmDPZ0,1334286221825232897
FireIsBorn3,2020-12-02T23:59:59.000Z,"He has a reading comprehension problem OR simply is set out to mislead readers. This mask is not n95, u and me are right.",,1334286221757935619
mazrnow,2020-12-02T23:59:59.000Z,Google Cloud is experimenting with the 'on-site off-site' to fuel creativity  hubs.ly/H0BVHnl0 #GoogleCloud #ObjexTech  @objex,https://t.co/aZ5FW83yU9 https://x.com/hashtag/GoogleCloud?src=hashtag_click https://x.com/hashtag/ObjexTech?src=hashtag_click https://x.com/objex,1334286221141561345
wealthstandard,2020-12-02T23:59:59.000Z,"""A way better than expected earnings season, a likely split Congress, and major breakthroughs on the vaccine front all helped stocks soar last month"". To learn more visit the latest #MarketUpdate from LPL Research:  hubs.li/H0BWNXB0",https://x.com/hashtag/MarketUpdate?src=hashtag_click https://t.co/YE7CYuZOA3,1334286219719700480
madturk7,2020-12-02T23:59:59.000Z,But didn't you wear a mask?,,1334286219597975554
_RobJayy,2020-12-02T23:59:59.000Z,"When COVID is finally controlled, I hope I don’t have to relive it throufh television",,1334286218901794817
9aCedarCourt,2020-12-02T23:59:58.000Z,My friend Mystic Meg said I'd find someone I was truly compatible with sooner or later. Lets get married during covid restrictions that way nobody will know we don't have more than 30 friends.,,1334286217924505600
bomber78a,2020-12-02T23:59:58.000Z,$CT1 Blockchain solution for vaccine cold storage,,1334286217626624001
kroger,2020-12-02T23:59:58.000Z,"Hey there. We're sorry to hear that our associates aren't properly wearing their mask and would not when asked. Please inform a member of our management team if this occurs again, so they can get it addressed right away. Take care!",,1334286217618329602
dougduceysucks,2020-12-02T23:59:58.000Z,11k new cases yesterday and your concern is a vaccine that won’t be available to most Arizonans for months.......... it doesn’t matter how much it costs if people are dying while they wait. And they are. Dying. Bc of u,,1334286217362501634
complete2121,2020-12-02T23:59:58.000Z,"In vegas, large businesses are talking about not letting people in stores if they can’t prove a vaccine was taken.  They did it with masks, business will do it with the vaccine.   They believe because of fear?",,1334286217362382850
steppenwolf1316,2020-12-02T23:59:58.000Z,They are all truly dead inside. #therationalmajority,https://x.com/hashtag/therationalmajority?src=hashtag_click,1334286216796180487
JaimeVelo,2020-12-02T23:59:58.000Z,"You've fallen into the trap of thinking that we can control this virus. Even total lockdowns have proved ineffective, except in NZ and Australia where they caught it early. However, they are now trapped in an extreme lockdown until vaccinated. If you delve into the science...",,1334286215810453507
ValleyViewNews,2020-12-02T23:59:58.000Z,This news comes in the middle of the COVID-19 virus outbreak. As Japan works on getting the pandemic under control what will the protocol be for large gatherings of those wanting to attend the new attraction. Nadine G #supermario #bad315,https://x.com/hashtag/supermario?src=hashtag_click https://x.com/hashtag/bad315?src=hashtag_click,1334286214875074560
patnutana,2020-12-02T23:59:58.000Z,"Look what has happened to our numbers in just 4 days. 8 deaths, an additional 26 people in hospital, 648 new cases of covid and an increase in total cases by 1,094. And our “do nothing government” is doing nothing! #skpoli",https://x.com/hashtag/skpoli?src=hashtag_click,1334286214413733888
Fla_Pol,2020-12-02T23:59:57.000Z,"Inmate COVID-19 deaths up to 189, via  @newsservicefla floridapolitics.com/archives/38633 …  #FlaPol",https://x.com/newsservicefla https://t.co/IN5nCo4SlP https://x.com/hashtag/FlaPol?src=hashtag_click,1334286213960884226
Kenneth69625596,2020-12-02T23:59:57.000Z,Combat COVID-19 by donating plasma  army.mil/article/238338 …,https://t.co/YLBswTOTkz,1334286213692481538
CashRodgersCGGT,2020-12-02T23:59:57.000Z,Lamar come off the covid list Friday,,1334286212979417089
ThaddeusGenXer,2020-12-02T23:59:57.000Z,I would take them seriously if everybody wore a mask.,,1334286212002054145
AndrewHDunlop,2020-12-02T23:59:57.000Z,"I think with the Tories in charge of rolling it out, we will probably end up getting a shot of morphine or cocaine instead of the vaccine  So either way it's a win. #vaccine #ToryLies #ToryShambles",https://x.com/hashtag/vaccine?src=hashtag_click https://x.com/hashtag/ToryLies?src=hashtag_click https://x.com/hashtag/ToryShambles?src=hashtag_click,1334286211595296771
callerdotcom,2020-12-02T23:59:57.000Z,"Nueces County reports 156 new COVID-19 cases, four related deaths  caller.com/story/news/loc …",https://t.co/FDJrWwjX84,1334286210458521601
DylanSwag420,2020-12-02T23:59:56.000Z,Can you help me out? $DylanCrazy  I got laid off of work because of covid and no other job will pay me back,https://x.com/search?q=%24DylanCrazy&src=cashtag_click,1334286206557941762
CompoundAye,2020-12-02T23:59:56.000Z,The SNPs time and energy is sapped with grievance against the UK and resentment for non SNP voting Scots.  Sturgeon insisted today that we would have collaborated with the UK on the vaccine if independent despite her unwillingness to work with UK on simple lockdown rules.,,1334286206188851202
Liberteur,2020-12-02T23:59:55.000Z,And another... thehindubusinessline.com/news/science/a …,https://t.co/4gqV71ot6F,1334286205454700544
olympiahmart,2020-12-02T23:59:55.000Z,Clubbing alone in quarantine year,,1334286204955717636
oPandahTTV,2020-12-02T23:59:55.000Z,"Fuck this pandemic, I miss eating out my boys.",,1334286204452397056
bkellysvd,2020-12-02T23:59:55.000Z,"@senatemajldr  @McConnellPress  The GOP controlled Senate has blocked COVID-19 aid packages for 6 months saying it wasn’t needed. That is too long. The hunger, pain, and job losses are too much. We must provide relief to struggling families.",https://x.com/McConnellPress,1334286203978444800
Mioewing,2020-12-02T23:59:55.000Z,Just like the vaccine then.  Deep freeze.,,1334286203839983618
jrewillis,2020-12-02T23:59:55.000Z,"@charleyboorman  just finished watching  @longwaytv  LWU on  @AppleTV  and can honestly say it’s some of the best TV I’ve watched in ages. Loved the bikes, loved the adventure, loved you guys. Thanks for keeping me sane through the UK lockdown evenings!",https://x.com/charleyboorman https://x.com/longwaytv https://x.com/AppleTV,1334286203747753988
KylerJSplunge,2020-12-02T23:59:55.000Z,"Definitely not putting money on it with covid going around bc anything could happen but like I said we’ll see, it’s all about matchups my guy",,1334286203483394050
ernster1980,2020-12-02T23:59:55.000Z,"Had to face mask a practice squad db. Oooooh, big tough guy.",,1334286202086838275
duncancltaylor,2020-12-02T23:59:55.000Z,"Yeah, because Ireland won't have a vaccine. Or New Zealand. And it's ""sought after"". And it's 56% Yes - 15th poll in a row today. Bye bye.",,1334286201956814848
Adonis21,2020-12-02T23:59:55.000Z,"That's really disappointing when you currently have the face of your university, Nick Saban, sick w/ Covid. And 1. You make the decision to broadcast of a game in a sports bar, 2. Invite people out, 3. Make fun of a fan for speaking about how irresponsible it is.",,1334286201860354050
jjcoolau,2020-12-02T23:59:54.000Z,Melbourne is not under lockdown.,,1334286201369448448
RelUnrelated,2020-12-02T23:59:54.000Z,"If I have to pay for it with my tax dollars, I want it guaranteed that each attendee catches COVID-19.  [Yes, I'm exactly that vindictive and petty.] rawstory.com/2020/12/mike-p …",https://t.co/BX6N4XPT3A,1334286200966877186
JeffBau15282520,2020-12-02T23:59:54.000Z,"NO COVID HELP BILL? From far away and not privy to discussions. Its all about Nancy wanting to bailing out Dem cities that were failing greatly pre-covid. Dems really care, don't they?",,1334286200518156292
danielZnyiri,2020-12-02T23:59:54.000Z,Lets go! Started this game last September and did not play till the lockdown really! But since then oh boyyyy!,,1334286199586951169
JoeyWolfDee,2020-12-02T23:59:54.000Z,"@realDonaldTrump  ""Trump to FDA: Why is Europe beating us on vaccine?"" Because you dragged your ass all over the golf course when you should have been taking care of US.",https://x.com/realDonaldTrump,1334286198702026753
SeroFANTA,2020-12-02T23:59:53.000Z,"Her family is pretty fucking awesome,  Her mother, Bello Akari, is a stay at home mom and is the tamer of her father, Bello Jabali. Jabali is a prohero over in the North of Africa. He is the Quake Hero: Sandman.   Yes, Yes shes a Blasian with vitligo < 3",,1334286197481410571
livdmoment,2020-12-02T23:59:53.000Z,"I'm Going To Articulate My Views Ethically , As I Understand This Is Going To Be A Preventive Vaccine For Covid 19 Pandemic (Pandemic Is A World Wide Spread Of A New Disease) Not Just A Disease , It's A Pandemic. #ItShouldBeEasilyAffordable. #PreventiveVaccineForPandemic.",https://x.com/hashtag/ItShouldBeEasilyAffordable?src=hashtag_click https://x.com/hashtag/PreventiveVaccineForPandemic?src=hashtag_click,1334286197477130240
EricYelowitz,2020-12-02T23:59:53.000Z,Just like you handled Covid 19. Clown shoes,,1334286196466397188
DrNoMask,2020-12-02T23:59:53.000Z,"Did you see the ""If you want the lockdowns to end you have to take the vaccine when its offered to you.""   ""Stick to the guidance until we say its safe to stop."" youtube.com/watch?v=t08PRi …",https://t.co/wHhy9h0ozA,1334286196185436165
BFellows_DRHS,2020-12-02T23:59:53.000Z,Best part of my week!!! A conversation with our Teachers for Tomorrow students earlier today about Education during the Pandemic! Thank you  @PRogers_DRHS  for the invite! Our students had such thoughtful questions! #WildcatPrideRunsDeep  @TFerrellJr3  @HenricoCTE,https://x.com/PRogers_DRHS https://x.com/hashtag/WildcatPrideRunsDeep?src=hashtag_click https://x.com/TFerrellJr3 https://x.com/HenricoCTE,1334286195623333888
33andme,2020-12-02T23:59:53.000Z,Who else Just turned off the Morrison pressor when Hunt thanked Morrison for everything he did for us during the Pandemic... FMD what a load of BS +++ #auspol,https://x.com/hashtag/auspol?src=hashtag_click,1334286195384152064
n_weva,2020-12-02T23:59:53.000Z,"Every fall and winter. For decades. Nothing different now. No government ever addressed it. No, there's no covid crisis, on this she's right. There's chronic shortages of all kinds.",,1334286194860036100
PrincessPoro,2020-12-02T23:59:52.000Z,Just putting this here since so many of you are borderline COVID-deniers and want to pretend it’s magically disappeared :),,1334286191630364678
northwoman1407,2020-12-02T23:59:52.000Z,"Remember when one could go to the doctor with pneumonia (no mask) get some antibiotics, and go home and get well. And life was good. Small business was NOT going broke.  JT does NOT want those days again!!",,1334286190036414464
NLCryptoOracle,2020-12-02T23:59:52.000Z,especially once u realize;  the vaccine alters our dna to let the immunesystem kill of certain proteins (to put it simply) that the virus uses to survive. And that a female after fertilization creates those same proteins to nest the egg,,1334286189751361536
vbbz,2020-12-02T23:59:51.000Z,"Aside from a deadly pandemic, we have deadly unemployment and hunger. Why is this money being spent on unnecessary luxury?  #unemployment #economy #COVIDSecondWave",https://x.com/hashtag/unemployment?src=hashtag_click https://x.com/hashtag/economy?src=hashtag_click https://x.com/hashtag/COVIDSecondWave?src=hashtag_click,1334286188904132609
ShelbySinglet18,2020-12-02T23:59:51.000Z,But not including ADA individuals in Covid stimulus. #ActionsSpeakLouderThanWords,https://x.com/hashtag/ActionsSpeakLouderThanWords?src=hashtag_click,1334286187398238211
_manlikeChim,2020-12-02T23:59:51.000Z,Whos taking the covid 19 vaccine when they approve it?,,1334286186907492355
hollym4011,2020-12-02T23:59:51.000Z,No excuse needed! It’s 2020...the elf is in lockdown at the North Pole.,,1334286186362228736
mikecox53,2020-12-02T23:59:51.000Z,"UK SHOULD focus on buying British goods to kickstart economy - 'Buy the best, buy BRITISH'  express.co.uk/news/uk/136764 …",https://t.co/E70ktKQXrL,1334286186052005890
taznational,2020-12-02T23:59:51.000Z,Mask loser!!!  x.com/DeepStateExpos …,https://x.com/DeepStateExpose/status/1334279739910008836,1334286185657724928
Lamb3345698Dann,2020-12-02T23:59:51.000Z,"I CANNOT TRUST ELECTION RESULTS   I CAN'T TRUST COVID-19 INFORMATION BECAUSE OF INFLATED NUMBERS OF CASES & DEATHS REPORTS. I CANNOT TRUST STOCK MARKETS REPORTS, OR EVEN THE WEATHER REPORTS ANYMORE.  WHEN IS SOMEONE GOING TO DO SOMETHING ABOUT OUR NATIONS ""ROUGE LAWLESS MEDIA.?!!",,1334286185506754560
Peeerrrrrr,2020-12-02T23:59:51.000Z,"""he had the covid-9"" The who had the what?",,1334286185171197954
QueensNews51,2020-12-02T23:59:50.000Z,Cuomo Confirms COVID ‘Emergency Stop’ Plan Will Shutdown New York  newsbreakapp.com/n/0XrOlVtv?s=a …,https://t.co/bxAI9xa5P0,1334286184315490310
Jennawakeup,2020-12-02T23:59:50.000Z,Because this has nothing to do with Covid anymore. This is all about control. Destroy small business and the middle class and let the globalists gain control. People please for the sake of your little ones fight with all your might. OPEN YOUR STORES,,1334286183925501953
DemRN1974,2020-12-02T23:59:50.000Z,Maybe worry about CornynWorld dshs.texas.gov/coronavirus/Ad …,https://t.co/JBAecydOON,1334286183581544448
hxmza1,2020-12-02T23:59:50.000Z,"This government put us in lockdown then the day they opened everything back up, they’re releasing a vaccination.",,1334286183090810881
covid_canada,2020-12-02T23:59:50.000Z,+1818 cases reported by Public Health Units in #Ontario today:  123830 cases (+1818 today) 3736 deaths (+34 today) 656 hospitalizations (+11 today) 183 critical condition (-2 today) 106426 recoveries (+1812 today) 6353782 tests (+44226 today)  #covid19ON covid19tracker.ca,https://x.com/hashtag/Ontario?src=hashtag_click https://x.com/hashtag/covid19ON?src=hashtag_click https://t.co/3ujtNVDRPu,1334286183019364352
Gulluf921,2020-12-02T23:59:50.000Z,#vaccine #COVID19 #vaccination  Notice how it's always about drugs and not what natural changes you can make to your lifestyle to boost your health...,https://x.com/hashtag/vaccine?src=hashtag_click https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/vaccination?src=hashtag_click,1334286181161463810
RedQRedT,2020-12-02T23:59:50.000Z,"Still searching for a #COVID19 #MaskUp ? This channel tests the #Korean KF94 masks in this #Video, and has many other helpful reviews of KN95, N95, and online #shopping advice in plain language. #coronavirus #Corona #koronawirus",https://x.com/hashtag/COVID19?src=hashtag_click https://x.com/hashtag/MaskUp?src=hashtag_click https://x.com/hashtag/Korean?src=hashtag_click https://x.com/hashtag/Video?src=hashtag_click https://x.com/hashtag/shopping?src=hashtag_click https://x.com/hashtag/coronavirus?src=hashtag_click https://x.com/hashtag/Corona?src=hashtag_click https://x.com/hashtag/koronawirus?src=hashtag_click,1334286181073301506
Dianchatter,2020-12-02T23:59:49.000Z,"1st time in history, I believe.  Our un-patriotic, spoiled, petulant President, reportedly announced at his recent, mask-less party, he’ll not attend the Inauguration of President-elect Joe Biden.  He’s having his own “party”.  What a deplorable act.",,1334286178053447687
JohnJRRN,2020-12-02T23:59:48.000Z,Well I suppose that’s all there is to you lol  pretty sad considering many states committed election fraud by altering the election rules claiming Covid justified illegal last minute alterations The ends don’t justify the means    But congratulations haters cheat best don’t they.,,1334286175738191877
4Spaniels_5,2020-12-02T23:59:48.000Z,"A least it’s those people who we want out of office that will get Covid! Let them mingle, drink and be merry all the way to the hospital where there will be no Beds, Drs or Nurses because of their ignorance and greed!!!",,1334286172512772103
urInTwiliteZone,2020-12-02T23:59:47.000Z,Not my business. I have instructed my staff to never question or ask a customer to put a mask on.,,1334286172206608387
HillariousFunny,2020-12-02T23:59:47.000Z,"You'll know for sure if you've built up antibodies because they'll be trying to drain you dry for them, that's a fact; they never stop calling. As for  hopping on a plane, don't hold back; because they don't check your temperature or COVID test you or questions, just wear a mask.",,1334286171061547008
GeoffWinestock,2020-12-02T23:59:47.000Z,SA went too hard but I hope NSW is not too relaxed.  smh.com.au/national/nsw/n …,https://t.co/I0sHCj3iyE,1334286170000293888
LAolson7,2020-12-02T23:59:47.000Z,"Standing 2 feet behind the speakers at the podium with no mask and repeatedly wiping your nose with your hankey!  Excellent modeling. In another week or so after thanksgiving travel and Black Friday shopping, the numbers are going to be out of control, but too late now Ducey.",,1334286168737779712
petitcakeshop,2020-12-02T23:59:47.000Z,the kids talking to santa on  @CJAD800  with  @aaronrand  are so sweet my eyes are all welled up. their little voices. every other child asking for covid to be over. precious.,https://x.com/CJAD800 https://x.com/aaronrand,1334286168637247489
epmccom,2020-12-02T23:59:47.000Z,CDC’s big coronavirus announcement just leaked  newsbreakapp.com/n/0XsQuMwi?s=a …,https://t.co/KPBJr4WXWr,1334286168242810883
30Piesas,2020-12-02T23:59:46.000Z,Yep. It’s official. I tested positive for Covid a day after wife received her positive result as well. We’re doing fine. The kids are showing no symptoms.,,1334286167299272708
GabracadabraInc,2020-12-02T23:59:46.000Z,DO. NOT. CONSENT. TO. A. COVID. VAX.  x.com/epigwhisp/stat …,https://x.com/epigwhisp/status/1334275234686328834,1334286165705416704
Ikeihiekwe,2020-12-02T23:59:46.000Z,How Salesforce overcame its pandemic ‘paralysis’ and learned to ‘lean into the change’ flip.it/dpCsU0,https://t.co/j9YB44KMOR,1334286165088763904
